x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1844-04-01,5.5684,bavarian_foot,1625.19,27.0,224.5,224.5,false
1844-04-02,5.3631,bavarian_foot,1565.28,49.5,244.0,244.0,false
1844-04-03,5.1947,bavarian_foot,1516.13,72.0,260.0,260.0,false
1844-04-04,5.1737,bavarian_foot,1509.98,94.5,262.0,262.0,false
1844-04-05,5.0316,bavarian_foot,1468.51,117.0,275.5,275.5,false
1844-04-06,4.9210,bavarian_foot,1436.25,139.5,286.0,286.0,false
1844-04-07,4.8000,bavarian_foot,1400.92,162.0,297.5,297.5,false
1844-04-08,4.6053,bavarian_foot,1344.08,184.0,316.0,316.0,false
1844-04-09,4.3947,bavarian_foot,1282.64,206.5,336.0,336.0,false
1844-04-10,4.3263,bavarian_foot,1262.67,229.0,342.5,342.5,false
1844-04-11,4.4579,bavarian_foot,1301.07,251.5,330.0,330.0,false
1844-04-12,4.7526,bavarian_foot,1387.10,274.0,302.0,302.0,false
1844-04-13,5.0842,bavarian_foot,1483.87,296.5,270.5,270.5,false
1844-04-14,5.3631,bavarian_foot,1565.28,319.0,244.0,244.0,false
1844-04-15,5.5789,bavarian_foot,1628.26,341.0,223.5,223.5,false
1844-04-16,5.8316,bavarian_foot,1702.00,363.5,199.5,199.5,false
1844-04-17,5.7263,bavarian_foot,1671.27,386.0,209.5,209.5,false
1844-04-18,5.4684,bavarian_foot,1596.01,408.5,234.0,234.0,false
1844-04-19,5.3368,bavarian_foot,1557.60,431.0,246.5,246.5,false
1844-04-20,5.2526,bavarian_foot,1533.03,453.5,254.5,254.5,false
1844-04-21,5.1263,bavarian_foot,1496.16,476.0,266.5,266.5,false
1844-04-22,4.9895,bavarian_foot,1456.22,498.5,279.5,279.5,false
1844-04-23,4.8000,bavarian_foot,1400.92,520.5,297.5,297.5,false
1844-04-24,4.7105,bavarian_foot,1374.81,543.0,306.0,306.0,false
1844-04-25,4.7000,bavarian_foot,1371.73,565.5,307.0,307.0,false
1844-04-26,4.6789,bavarian_foot,1365.59,588.0,309.0,309.0,false
1844-04-27,4.6789,bavarian_foot,1365.59,610.5,309.0,309.0,false
1844-04-28,4.7105,bavarian_foot,1374.81,633.0,306.0,306.0,false
1844-04-29,4.8579,bavarian_foot,1417.82,655.5,292.0,292.0,false
1844-04-30,4.9210,bavarian_foot,1436.25,677.5,286.0,286.0,false
