x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1844-09-01,2.7316,bavarian_foot,797.24,27.0,492.5,492.5,false
1844-09-02,2.7368,bavarian_foot,798.77,49.5,492.0,492.0,false
1844-09-03,2.6000,bavarian_foot,758.84,72.0,505.0,505.0,false
1844-09-04,2.5053,bavarian_foot,731.19,94.5,514.0,514.0,false
1844-09-05,2.3316,bavarian_foot,680.49,117.0,530.5,530.5,false
1844-09-06,2.2579,bavarian_foot,658.99,139.5,537.5,537.5,false
1844-09-07,2.1842,bavarian_foot,637.48,162.0,544.5,544.5,false
1844-09-08,2.2000,bavarian_foot,642.09,184.0,543.0,543.0,false
1844-09-09,2.2895,bavarian_foot,668.21,206.5,534.5,534.5,false
1844-09-10,2.2684,bavarian_foot,662.06,229.0,536.5,536.5,false
1844-09-11,2.3053,bavarian_foot,672.81,251.5,533.0,533.0,false
1844-09-12,2.4632,bavarian_foot,718.90,274.0,518.0,518.0,false
1844-09-13,2.6000,bavarian_foot,758.84,296.5,505.0,505.0,false
1844-09-14,2.6737,bavarian_foot,780.34,319.0,498.0,498.0,false
1844-09-15,2.7737,bavarian_foot,809.53,341.0,488.5,488.5,false
1844-09-16,2.9842,bavarian_foot,870.97,363.5,468.5,468.5,false
1844-09-17,3.6895,bavarian_foot,1076.81,386.0,401.5,401.5,false
1844-09-18,4.6842,bavarian_foot,1367.13,408.5,307.0,307.0,false
1844-09-19,5.8790,bavarian_foot,1715.83,431.0,193.5,193.5,false
1844-09-20,6.2632,bavarian_foot,1827.96,453.5,157.0,157.0,false
1844-09-21,5.7526,bavarian_foot,1678.96,476.0,205.5,205.5,false
1844-09-22,5.1369,bavarian_foot,1499.24,498.5,264.0,264.0,false
1844-09-23,4.7316,bavarian_foot,1380.96,520.5,302.5,302.5,false
1844-09-24,4.3474,bavarian_foot,1268.82,543.0,339.0,339.0,false
1844-09-25,4.0632,bavarian_foot,1185.87,565.5,366.0,366.0,false
1844-09-26,3.7632,bavarian_foot,1098.31,588.0,394.5,394.5,false
1844-09-27,3.5158,bavarian_foot,1026.12,610.5,418.0,418.0,false
1844-09-28,3.2895,bavarian_foot,960.06,633.0,439.5,439.5,false
1844-09-29,3.0105,bavarian_foot,878.65,655.5,466.0,466.0,false
1844-09-30,2.8316,bavarian_foot,826.42,677.5,483.0,483.0,false
