x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1872-01-01,2.7895,bavarian_foot,814.13,27.0,309.5,309.5,false
1872-01-02,2.9579,bavarian_foot,863.29,49.5,293.5,293.5,false
1872-01-03,3.1579,bavarian_foot,921.66,72.0,274.5,274.5,false
1872-01-04,3.3105,bavarian_foot,966.21,94.5,260.0,260.0,false
1872-01-05,3.4526,bavarian_foot,1007.68,117.0,246.5,246.5,false
1872-01-06,3.5000,bavarian_foot,1021.51,139.5,242.0,242.0,false
1872-01-07,3.6789,bavarian_foot,1073.73,162.0,225.0,225.0,false
1872-01-08,3.9421,bavarian_foot,1150.54,184.5,200.0,200.0,false
1872-01-09,4.2737,bavarian_foot,1247.31,207.0,168.5,168.5,false
1872-01-10,4.4947,bavarian_foot,1311.83,229.5,147.5,147.5,false
1872-01-11,4.6158,bavarian_foot,1347.16,251.5,136.0,136.0,false
1872-01-12,4.6263,bavarian_foot,1350.23,274.0,135.0,135.0,false
1872-01-13,4.5263,bavarian_foot,1321.05,296.5,144.5,144.5,false
1872-01-14,4.4790,bavarian_foot,1307.22,319.0,149.0,149.0,false
1872-01-15,4.4316,bavarian_foot,1293.40,341.5,153.5,153.5,false
1872-01-16,4.4105,bavarian_foot,1287.25,364.0,155.5,155.5,false
1872-01-17,4.3579,bavarian_foot,1271.89,386.5,160.5,160.5,false
1872-01-18,4.2947,bavarian_foot,1253.46,409.0,166.5,166.5,false
1872-01-19,4.1842,bavarian_foot,1221.20,431.5,177.0,177.0,false
1872-01-20,4.0263,bavarian_foot,1175.12,454.0,192.0,192.0,false
1872-01-21,3.9316,bavarian_foot,1147.47,476.0,201.0,201.0,false
1872-01-22,3.8316,bavarian_foot,1118.28,498.5,210.5,210.5,false
1872-01-23,3.7000,bavarian_foot,1079.88,521.0,223.0,223.0,false
1872-01-24,3.5684,bavarian_foot,1041.48,543.5,235.5,235.5,false
1872-01-25,3.4684,bavarian_foot,1012.29,566.0,245.0,245.0,false
1872-01-26,3.3632,bavarian_foot,981.57,588.5,255.0,255.0,false
1872-01-27,3.2526,bavarian_foot,949.31,611.0,265.5,265.5,false
1872-01-28,3.2158,bavarian_foot,938.56,633.5,269.0,269.0,false
1872-01-29,3.1000,bavarian_foot,904.76,656.0,280.0,280.0,false
1872-01-30,3.0789,bavarian_foot,898.62,678.5,282.0,282.0,false
1872-01-31,3.1737,bavarian_foot,926.27,700.5,273.0,273.0,false
