x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1848-12-01,4.9145,bavarian_foot,1434.34,27.5,140.5,140.5,false
1848-12-02,4.9091,bavarian_foot,1432.76,50.5,141.0,141.0,false
1848-12-03,4.9145,bavarian_foot,1434.34,73.0,140.5,140.5,false
1848-12-04,4.9091,bavarian_foot,1432.76,96.0,141.0,141.0,false
1848-12-05,4.9091,bavarian_foot,1432.76,119.0,141.0,141.0,false
1848-12-06,4.7955,bavarian_foot,1399.60,141.5,151.5,151.5,false
1848-12-07,4.6656,bavarian_foot,1361.69,164.5,163.5,163.5,false
1848-12-08,4.6548,bavarian_foot,1358.53,187.0,164.5,164.5,false
1848-12-09,4.6331,bavarian_foot,1352.22,210.0,166.5,166.5,false
1848-12-10,4.4437,bavarian_foot,1296.94,233.0,184.0,184.0,false
1848-12-11,4.3084,bavarian_foot,1257.46,255.5,196.5,196.5,false
1848-12-12,4.1299,bavarian_foot,1205.34,278.5,213.0,213.0,false
1848-12-13,3.9188,bavarian_foot,1143.75,301.0,232.5,232.5,false
1848-12-14,3.7349,bavarian_foot,1090.05,324.0,249.5,249.5,false
1848-12-15,3.5833,bavarian_foot,1045.83,347.0,263.5,263.5,false
1848-12-16,3.5076,bavarian_foot,1023.72,369.5,270.5,270.5,false
1848-12-17,3.4805,bavarian_foot,1015.82,386.5,273.0,273.0,false
1848-12-18,3.4643,bavarian_foot,1011.08,415.5,274.5,274.5,false
1848-12-19,3.4643,bavarian_foot,1011.08,438.0,274.5,274.5,false
1848-12-20,3.3831,bavarian_foot,987.39,461.0,282.0,282.0,false
1848-12-21,3.1667,bavarian_foot,924.22,483.5,302.0,302.0,false
1848-12-22,2.9232,bavarian_foot,853.15,506.5,324.5,324.5,false
1848-12-23,2.7175,bavarian_foot,793.14,529.5,343.5,343.5,false
1848-12-24,2.4145,bavarian_foot,704.69,552.0,371.5,371.5,false
1848-12-25,2.1710,bavarian_foot,633.63,575.0,394.0,394.0,false
1848-12-26,1.8950,bavarian_foot,553.08,597.5,419.5,419.5,false
1848-12-27,1.6732,bavarian_foot,488.33,620.5,440.0,440.0,false
1848-12-28,1.3431,bavarian_foot,391.99,643.5,470.5,470.5,false
1848-12-29,1.3106,bavarian_foot,382.51,650.5,473.5,473.5,false
1848-12-30,,,,,,,true
1848-12-31,,,,,,,true
