x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1872-03-01,4.7000,bavarian_foot,1371.74,27.0,200.5,200.5,false
1872-03-02,4.7948,bavarian_foot,1399.39,49.5,191.5,191.5,false
1872-03-03,4.8842,bavarian_foot,1425.51,71.5,183.0,183.0,false
1872-03-04,4.6369,bavarian_foot,1353.31,94.0,206.5,206.5,false
1872-03-05,4.2526,bavarian_foot,1241.17,116.0,243.0,243.0,false
1872-03-06,3.6684,bavarian_foot,1070.67,138.5,298.5,298.5,false
1872-03-07,3.2053,bavarian_foot,935.49,161.0,342.5,342.5,false
1872-03-08,2.8948,bavarian_foot,844.86,183.0,372.0,372.0,false
1872-03-09,2.6053,bavarian_foot,760.37,205.5,399.5,399.5,false
1872-03-10,2.3421,bavarian_foot,683.57,227.5,424.5,424.5,false
1872-03-11,2.1895,bavarian_foot,639.02,250.0,439.0,439.0,false
1872-03-12,1.9895,bavarian_foot,580.65,272.0,458.0,458.0,false
1872-03-13,1.8579,bavarian_foot,542.25,294.5,470.5,470.5,false
1872-03-14,1.7421,bavarian_foot,508.45,317.0,481.5,481.5,false
1872-03-15,1.5369,bavarian_foot,448.54,339.0,501.0,501.0,false
1872-03-16,1.4105,bavarian_foot,411.68,361.5,513.0,513.0,false
1872-03-17,1.3105,bavarian_foot,382.49,383.5,522.5,522.5,false
1872-03-18,1.3105,bavarian_foot,382.49,406.0,522.5,522.5,false
1872-03-19,1.3105,bavarian_foot,382.49,428.5,522.5,522.5,false
1872-03-20,1.3053,bavarian_foot,380.96,450.5,523.0,523.0,false
1872-03-21,1.3000,bavarian_foot,379.42,473.0,523.5,523.5,false
1872-03-22,1.3053,bavarian_foot,380.96,495.0,523.0,523.0,false
1872-03-23,1.3053,bavarian_foot,380.96,517.5,523.0,523.0,false
1872-03-24,1.3053,bavarian_foot,380.96,539.5,523.0,523.0,false
1872-03-25,1.2947,bavarian_foot,377.88,562.0,524.0,524.0,false
1872-03-26,1.2105,bavarian_foot,353.31,584.5,532.0,532.0,false
1872-03-27,1.1947,bavarian_foot,348.70,606.0,533.5,533.5,false
1872-03-28,1.1053,bavarian_foot,322.58,629.0,542.0,542.0,false
1872-03-29,1.1105,bavarian_foot,324.12,651.0,541.5,541.5,false
1872-03-30,1.1053,bavarian_foot,322.58,673.5,542.0,542.0,false
1872-03-31,1.0895,bavarian_foot,317.98,695.5,543.5,543.5,false
