x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1839-06-01,3.6762,bavarian_foot,1072.92,26.5,155.0,155.0,false
1839-06-02,4.0084,bavarian_foot,1169.90,48.5,123.5,123.5,false
1839-06-03,3.9715,bavarian_foot,1159.13,70.5,127.0,127.0,false
1839-06-04,4.0243,bavarian_foot,1174.52,92.5,122.0,122.0,false
1839-06-05,4.0032,bavarian_foot,1168.36,114.5,124.0,124.0,false
1839-06-06,3.9082,bavarian_foot,1140.65,136.5,133.0,133.0,false
1839-06-07,3.6973,bavarian_foot,1079.08,158.5,153.0,153.0,false
1839-06-08,3.3703,bavarian_foot,983.64,180.5,184.0,184.0,false
1839-06-09,3.4019,bavarian_foot,992.88,202.5,181.0,181.0,false
1839-06-10,4.0032,bavarian_foot,1168.36,224.5,124.0,124.0,false
1839-06-11,4.0823,bavarian_foot,1191.45,246.5,116.5,116.5,false
1839-06-12,3.9926,bavarian_foot,1165.28,268.5,125.0,125.0,false
1839-06-13,3.3703,bavarian_foot,983.64,290.5,184.0,184.0,false
1839-06-14,3.6287,bavarian_foot,1059.07,312.5,159.5,159.5,false
1839-06-15,3.2542,bavarian_foot,949.78,334.5,195.0,195.0,false
1839-06-16,3.1276,bavarian_foot,912.83,356.5,207.0,207.0,false
1839-06-17,3.0433,bavarian_foot,888.20,378.5,215.0,215.0,false
1839-06-18,3.0433,bavarian_foot,888.20,398.5,215.0,215.0,false
1839-06-19,2.9536,bavarian_foot,862.03,422.5,223.5,223.5,false
1839-06-20,2.8956,bavarian_foot,845.10,444.5,229.0,229.0,false
1839-06-21,2.8006,bavarian_foot,817.39,466.5,238.0,238.0,false
1839-06-22,2.6899,bavarian_foot,785.07,488.5,248.5,248.5,false
1839-06-23,2.5211,bavarian_foot,735.81,510.5,264.5,264.5,false
1839-06-24,1.9990,bavarian_foot,583.41,532.5,314.0,314.0,false
1839-06-25,1.6878,bavarian_foot,492.59,554.5,343.5,343.5,false
1839-06-26,1.8987,bavarian_foot,554.17,576.5,323.5,323.5,false
1839-06-27,1.9357,bavarian_foot,564.94,598.5,320.0,320.0,false
1839-06-28,2.0675,bavarian_foot,603.43,620.5,307.5,307.5,false
1839-06-29,2.0359,bavarian_foot,594.19,642.5,310.5,310.5,false
1839-06-30,2.1308,bavarian_foot,621.90,664.5,301.5,301.5,false
