x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1872-09-01,3.1895,mm,3.19,27.0,142.0,142.0,false
1872-09-02,3.1053,mm,3.11,49.5,150.0,150.0,false
1872-09-03,2.9474,mm,2.95,71.5,165.0,165.0,false
1872-09-04,2.9842,mm,2.98,94.0,161.5,161.5,false
1872-09-05,2.8210,mm,2.82,116.5,177.0,177.0,false
1872-09-06,2.4421,mm,2.44,138.5,213.0,213.0,false
1872-09-07,2.1421,mm,2.14,161.0,241.5,241.5,false
1872-09-08,1.9263,mm,1.93,183.5,262.0,262.0,false
1872-09-09,1.8052,mm,1.81,205.5,273.5,273.5,false
1872-09-10,1.7105,mm,1.71,228.0,282.5,282.5,false
1872-09-11,1.6210,mm,1.62,250.5,291.0,291.0,false
1872-09-12,1.4842,mm,1.48,272.5,304.0,304.0,false
1872-09-13,1.2842,mm,1.28,295.0,323.0,323.0,false
1872-09-14,1.0737,mm,1.07,317.5,343.0,343.0,false
1872-09-15,1.0368,mm,1.04,339.5,346.5,346.5,false
1872-09-16,0.9368,mm,0.94,362.0,356.0,356.0,false
1872-09-17,0.8895,mm,0.89,384.5,360.5,360.5,false
1872-09-18,0.8474,mm,0.85,406.5,364.5,364.5,false
1872-09-19,0.8000,mm,0.80,429.0,369.0,369.0,false
1872-09-20,0.8105,mm,0.81,451.5,368.0,368.0,false
1872-09-21,0.8842,mm,0.88,473.5,361.0,361.0,false
1872-09-22,1.1789,mm,1.18,496.0,333.0,333.0,false
1872-09-23,1.4474,mm,1.45,518.5,307.5,307.5,false
1872-09-24,1.6421,mm,1.64,540.5,289.0,289.0,false
1872-09-25,1.7105,mm,1.71,563.0,282.5,282.5,false
1872-09-26,1.5526,mm,1.55,585.5,297.5,297.5,false
1872-09-27,1.3789,mm,1.38,607.5,314.0,314.0,false
1872-09-28,1.2263,mm,1.23,630.0,328.5,328.5,false
1872-09-29,1.1210,mm,1.12,652.5,338.5,338.5,false
1872-09-30,0.9842,mm,0.98,674.5,351.5,351.5,false
