x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1871-09-01,2.2749,bavarian_foot,663.96,27.0,115.0,115.0,false
1871-09-02,2.2480,bavarian_foot,656.09,49.5,117.5,117.5,false
1871-09-03,2.1078,bavarian_foot,615.19,71.5,130.5,130.5,false
1871-09-04,2.0647,bavarian_foot,602.60,94.0,134.5,134.5,false
1871-09-05,2.0647,bavarian_foot,602.60,116.0,134.5,134.5,false
1871-09-06,2.1725,bavarian_foot,634.07,138.5,124.5,124.5,false
1871-09-07,2.1186,bavarian_foot,618.33,160.5,129.5,129.5,false
1871-09-08,2.0485,bavarian_foot,597.88,183.0,136.0,136.0,false
1871-09-09,2.0539,bavarian_foot,599.45,205.0,135.5,135.5,false
1871-09-10,2.0270,bavarian_foot,591.59,227.5,138.0,138.0,false
1871-09-11,1.9407,bavarian_foot,566.41,249.5,146.0,146.0,false
1871-09-12,1.9191,bavarian_foot,560.12,272.0,148.0,148.0,false
1871-09-13,1.8706,bavarian_foot,545.96,294.0,152.5,152.5,false
1871-09-14,1.8760,bavarian_foot,547.53,316.5,152.0,152.0,false
1871-09-15,1.8814,bavarian_foot,549.11,338.5,151.5,151.5,false
1871-09-16,1.8652,bavarian_foot,544.39,361.0,153.0,153.0,false
1871-09-17,1.8545,bavarian_foot,541.24,383.5,154.0,154.0,false
1871-09-18,1.8491,bavarian_foot,539.67,405.5,154.5,154.5,false
1871-09-19,1.8491,bavarian_foot,539.67,428.0,154.5,154.5,false
1871-09-20,1.8275,bavarian_foot,533.37,450.0,156.5,156.5,false
1871-09-21,1.7143,bavarian_foot,500.33,472.5,167.0,167.0,false
1871-09-22,1.6819,bavarian_foot,490.89,494.5,170.0,170.0,false
1871-09-23,1.6819,bavarian_foot,490.89,517.0,170.0,170.0,false
1871-09-24,1.7035,bavarian_foot,497.19,539.0,168.0,168.0,false
1871-09-25,1.7736,bavarian_foot,517.64,561.5,161.5,161.5,false
1871-09-26,1.8329,bavarian_foot,534.95,583.5,156.0,156.0,false
1871-09-27,1.8868,bavarian_foot,550.68,606.0,151.0,151.0,false
1871-09-28,2.0162,bavarian_foot,588.44,628.0,139.0,139.0,false
1871-09-29,2.0647,bavarian_foot,602.60,650.5,134.5,134.5,false
1871-09-30,2.0863,bavarian_foot,608.89,672.5,132.5,132.5,false
