x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1844-10-01,2.6473,bavarian_foot,772.65,27.5,199.5,199.5,false
1844-10-02,2.7631,bavarian_foot,806.44,50.0,188.5,188.5,false
1844-10-03,2.8631,bavarian_foot,835.63,72.5,179.0,179.0,false
1844-10-04,3.2210,bavarian_foot,940.09,95.0,145.0,145.0,false
1844-10-05,3.4473,bavarian_foot,1006.14,117.5,123.5,123.5,false
1844-10-06,3.4737,bavarian_foot,1013.82,140.0,121.0,121.0,false
1844-10-07,3.4842,bavarian_foot,1016.89,163.0,120.0,120.0,false
1844-10-08,3.5579,bavarian_foot,1038.40,185.5,113.0,113.0,false
1844-10-09,3.9631,bavarian_foot,1156.68,208.0,74.5,74.5,false
1844-10-10,4.1000,bavarian_foot,1196.61,230.5,61.5,61.5,false
1844-10-11,3.5684,bavarian_foot,1041.47,253.0,112.0,112.0,false
1844-10-12,3.3947,bavarian_foot,990.78,275.5,128.5,128.5,false
1844-10-13,3.2158,bavarian_foot,938.55,298.5,145.5,145.5,false
1844-10-14,3.0210,bavarian_foot,881.71,321.0,164.0,164.0,false
1844-10-15,2.7737,bavarian_foot,809.52,343.5,187.5,187.5,false
1844-10-16,2.7105,bavarian_foot,791.08,366.0,193.5,193.5,false
1844-10-17,2.6052,bavarian_foot,760.36,388.5,203.5,203.5,false
1844-10-18,2.8052,bavarian_foot,818.73,411.0,184.5,184.5,false
1844-10-19,2.8631,bavarian_foot,835.63,434.0,179.0,179.0,false
1844-10-20,2.9316,bavarian_foot,855.60,456.5,172.5,172.5,false
1844-10-21,3.0210,bavarian_foot,881.71,479.0,164.0,164.0,false
1844-10-22,3.1789,bavarian_foot,927.80,501.5,149.0,149.0,false
1844-10-23,3.3631,bavarian_foot,981.56,524.0,131.5,131.5,false
1844-10-24,3.3421,bavarian_foot,975.42,546.5,133.5,133.5,false
1844-10-25,3.1789,bavarian_foot,927.80,569.5,149.0,149.0,false
1844-10-26,3.1526,bavarian_foot,920.12,592.0,151.5,151.5,false
1844-10-27,3.0894,bavarian_foot,901.68,614.5,157.5,157.5,false
1844-10-28,2.5894,bavarian_foot,755.75,637.0,205.0,205.0,false
1844-10-29,3.2684,bavarian_foot,953.91,659.5,140.5,140.5,false
1844-10-30,3.1000,bavarian_foot,904.75,682.0,156.5,156.5,false
1844-10-31,2.8789,bavarian_foot,840.24,704.5,177.5,177.5,false
