x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1839-04-01,4.3407,bavarian_foot,1266.88,27.5,143.5,143.5,false
1839-04-02,4.1825,bavarian_foot,1220.70,50.5,158.5,158.5,false
1839-04-03,4.1034,bavarian_foot,1197.61,73.5,166.0,166.0,false
1839-04-04,3.9030,bavarian_foot,1139.12,96.5,185.0,185.0,false
1839-04-05,3.6920,bavarian_foot,1077.54,119.5,205.0,205.0,false
1839-04-06,3.5179,bavarian_foot,1026.74,142.5,221.5,221.5,false
1839-04-07,3.3175,bavarian_foot,968.25,165.5,240.5,240.5,false
1839-04-08,3.1171,bavarian_foot,909.75,188.0,259.5,259.5,false
1839-04-09,2.8798,bavarian_foot,840.48,211.0,282.0,282.0,false
1839-04-10,2.7637,bavarian_foot,806.62,227.0,293.0,293.0,false
1839-04-11,2.6371,bavarian_foot,769.67,257.0,305.0,305.0,false
1839-04-12,2.5317,bavarian_foot,738.89,280.0,315.0,315.0,false
1839-04-13,2.4156,bavarian_foot,705.02,303.0,326.0,326.0,false
1839-04-14,2.3260,bavarian_foot,678.85,326.0,334.5,334.5,false
1839-04-15,2.3154,bavarian_foot,675.78,348.5,335.5,335.5,false
1839-04-16,2.3260,bavarian_foot,678.85,371.5,334.5,334.5,false
1839-04-17,2.4209,bavarian_foot,706.56,394.5,325.5,325.5,false
1839-04-18,2.6688,bavarian_foot,778.91,417.5,302.0,302.0,false
1839-04-19,3.1962,bavarian_foot,932.84,440.5,252.0,252.0,false
1839-04-20,3.4072,bavarian_foot,994.42,463.5,232.0,232.0,false
1839-04-21,4.1614,bavarian_foot,1214.54,486.5,160.5,160.5,false
1839-04-22,4.3091,bavarian_foot,1257.64,509.5,146.5,146.5,false
1839-04-23,4.0823,bavarian_foot,1191.45,532.0,168.0,168.0,false
1839-04-24,3.9610,bavarian_foot,1156.05,555.0,179.5,179.5,false
1839-04-25,3.6603,bavarian_foot,1068.31,578.0,208.0,208.0,false
1839-04-26,3.4283,bavarian_foot,1000.58,601.0,230.0,230.0,false
1839-04-27,3.2595,bavarian_foot,951.32,624.0,246.0,246.0,false
1839-04-28,3.1487,bavarian_foot,918.99,647.0,256.5,256.5,false
1839-04-29,3.0855,bavarian_foot,900.52,670.0,262.5,262.5,false
1839-04-30,3.1118,bavarian_foot,908.22,692.5,260.0,260.0,false
