x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1872-07-01,4.0737,mm,4.07,27.5,142.5,142.5,false
1872-07-02,3.6421,mm,3.64,50.0,183.5,183.5,false
1872-07-03,3.3947,mm,3.39,72.5,207.0,207.0,false
1872-07-04,3.1053,mm,3.11,95.5,234.5,234.5,false
1872-07-05,3.1737,mm,3.17,118.0,228.0,228.0,false
1872-07-06,3.2579,mm,3.26,140.5,220.0,220.0,false
1872-07-07,3.2053,mm,3.21,163.5,225.0,225.0,false
1872-07-08,3.1474,mm,3.15,186.0,230.5,230.5,false
1872-07-09,2.8474,mm,2.85,208.5,259.0,259.0,false
1872-07-10,2.3790,mm,2.38,231.0,303.5,303.5,false
1872-07-11,2.4053,mm,2.41,254.0,301.0,301.0,false
1872-07-12,2.6053,mm,2.61,276.5,282.0,282.0,false
1872-07-13,2.9526,mm,2.95,299.0,249.0,249.0,false
1872-07-14,2.9895,mm,2.99,322.0,245.5,245.5,false
1872-07-15,3.1158,mm,3.12,344.5,233.5,233.5,false
1872-07-16,3.3842,mm,3.38,367.0,208.0,208.0,false
1872-07-17,3.4684,mm,3.47,389.5,200.0,200.0,false
1872-07-18,3.4105,mm,3.41,412.5,205.5,205.5,false
1872-07-19,3.5158,mm,3.52,435.0,195.5,195.5,false
1872-07-20,3.4316,mm,3.43,457.5,203.5,203.5,false
1872-07-21,3.3211,mm,3.32,480.5,214.0,214.0,false
1872-07-22,3.1842,mm,3.18,503.0,227.0,227.0,false
1872-07-23,3.1105,mm,3.11,525.5,234.0,234.0,false
1872-07-24,2.7737,mm,2.77,548.0,266.0,266.0,false
1872-07-25,2.3842,mm,2.38,571.0,303.0,303.0,false
1872-07-26,2.0790,mm,2.08,593.5,332.0,332.0,false
1872-07-27,1.8053,mm,1.81,616.0,358.0,358.0,false
1872-07-28,1.5947,mm,1.59,639.0,378.0,378.0,false
1872-07-29,1.3737,mm,1.37,661.5,399.0,399.0,false
1872-07-30,1.3316,mm,1.33,684.0,403.0,403.0,false
1872-07-31,1.3421,mm,1.34,699.0,402.0,402.0,false
