x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1871-10-01,3.6981,bavarian_foot,1079.33,27.5,258.0,258.0,false
1871-10-02,5.0181,bavarian_foot,1464.58,50.0,135.6,135.6,false
1871-10-03,5.1375,bavarian_foot,1499.42,72.5,124.5,124.5,false
1871-10-04,4.6415,bavarian_foot,1354.67,95.0,170.5,170.5,false
1871-10-05,3.8383,bavarian_foot,1120.24,117.5,245.0,245.0,false
1871-10-06,3.6550,bavarian_foot,1066.74,140.0,262.0,262.0,false
1871-10-07,3.3477,bavarian_foot,977.06,162.0,290.5,290.5,false
1871-10-08,3.1159,bavarian_foot,909.41,181.5,312.0,312.0,false
1871-10-09,2.9111,bavarian_foot,849.62,207.5,331.0,331.0,false
1871-10-10,3.8760,bavarian_foot,1131.25,230.0,241.5,241.5,false
1871-10-11,4.5067,bavarian_foot,1315.33,248.5,183.0,183.0,false
1871-10-12,3.6119,bavarian_foot,1054.16,275.0,266.0,266.0,false
1871-10-13,3.0943,bavarian_foot,903.11,297.5,314.0,314.0,false
1871-10-14,2.8733,bavarian_foot,838.61,320.0,334.5,334.5,false
1871-10-15,2.6631,bavarian_foot,777.24,342.5,354.0,354.0,false
1871-10-16,2.5553,bavarian_foot,745.78,364.5,364.0,364.0,false
1871-10-17,2.5337,bavarian_foot,739.48,373.0,366.0,366.0,false
1871-10-18,2.4367,bavarian_foot,711.16,406.0,375.0,375.0,false
1871-10-19,2.3127,bavarian_foot,674.98,432.5,386.5,386.5,false
1871-10-20,2.2749,bavarian_foot,663.96,455.0,390.0,390.0,false
1871-10-21,2.1833,bavarian_foot,637.22,477.5,398.5,398.5,false
1871-10-22,2.1456,bavarian_foot,626.20,500.0,402.0,402.0,false
1871-10-23,2.0863,bavarian_foot,608.90,522.5,407.5,407.5,false
1871-10-24,2.0809,bavarian_foot,607.32,545.0,408.0,408.0,false
1871-10-25,2.0377,bavarian_foot,594.74,567.5,412.0,412.0,false
1871-10-26,1.9784,bavarian_foot,577.43,590.0,417.5,417.5,false
1871-10-27,1.9731,bavarian_foot,575.85,612.5,418.0,418.0,false
1871-10-28,1.9677,bavarian_foot,574.28,635.0,418.5,418.5,false
1871-10-29,1.9569,bavarian_foot,571.13,657.5,419.5,419.5,false
1871-10-30,1.9353,bavarian_foot,564.84,680.0,421.5,421.5,false
1871-10-31,1.9515,bavarian_foot,569.56,702.5,420.0,420.0,false
