x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1848-10-01,,,,,,,true
1848-10-02,8.9730,bavarian_foot,2618.84,50.5,31.5,31.5,false
1848-10-03,8.9784,bavarian_foot,2620.42,73.5,31.0,31.0,false
1848-10-04,8.9838,bavarian_foot,2622.00,96.5,30.5,30.5,false
1848-10-05,8.9784,bavarian_foot,2620.42,114.0,31.0,31.0,false
1848-10-06,8.9675,bavarian_foot,2617.26,142.5,32.0,32.0,false
1848-10-07,8.9784,bavarian_foot,2620.42,154.0,31.0,31.0,false
1848-10-08,8.9621,bavarian_foot,2615.68,188.5,32.5,32.5,false
1848-10-09,8.9567,bavarian_foot,2614.10,211.5,33.0,33.0,false
1848-10-10,8.9513,bavarian_foot,2612.52,234.5,33.5,33.5,false
1848-10-11,8.9567,bavarian_foot,2614.10,257.5,33.0,33.0,false
1848-10-12,8.9567,bavarian_foot,2614.10,280.5,33.0,33.0,false
1848-10-13,8.9567,bavarian_foot,2614.10,303.5,33.0,33.0,false
1848-10-14,8.9513,bavarian_foot,2612.52,326.5,33.5,33.5,false
1848-10-15,8.9567,bavarian_foot,2614.10,349.5,33.0,33.0,false
1848-10-16,8.9567,bavarian_foot,2614.10,372.0,33.0,33.0,false
1848-10-17,8.9621,bavarian_foot,2615.68,395.0,32.5,32.5,false
1848-10-18,8.9621,bavarian_foot,2615.68,418.0,32.5,32.5,false
1848-10-19,8.9621,bavarian_foot,2615.68,441.0,32.5,32.5,false
1848-10-20,8.9513,bavarian_foot,2612.52,464.0,33.5,33.5,false
1848-10-21,8.9675,bavarian_foot,2617.26,487.0,32.0,32.0,false
1848-10-22,8.9675,bavarian_foot,2617.26,510.0,32.0,32.0,false
1848-10-23,8.9567,bavarian_foot,2614.10,533.0,33.0,33.0,false
1848-10-24,8.9567,bavarian_foot,2614.10,556.0,33.0,33.0,false
1848-10-25,8.9567,bavarian_foot,2614.10,579.0,33.0,33.0,false
1848-10-26,8.9675,bavarian_foot,2617.26,602.0,32.0,32.0,false
1848-10-27,8.9675,bavarian_foot,2617.26,625.0,32.0,32.0,false
1848-10-28,8.9567,bavarian_foot,2614.10,648.0,33.0,33.0,false
1848-10-29,8.9675,bavarian_foot,2617.26,671.0,32.0,32.0,false
1848-10-30,8.9730,bavarian_foot,2618.84,694.0,31.5,31.5,false
1848-10-31,8.9675,bavarian_foot,2617.26,716.5,32.0,32.0,false
