x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1872-11-01,0.6632,mm,0.66,27.5,297.0,297.0,false
1872-11-02,0.6790,mm,0.68,50.0,295.5,295.5,false
1872-11-03,0.6211,mm,0.62,72.5,301.0,301.0,false
1872-11-04,0.6211,mm,0.62,95.0,301.0,301.0,false
1872-11-05,0.6105,mm,0.61,117.5,302.0,302.0,false
1872-11-06,0.6579,mm,0.66,140.0,297.5,297.5,false
1872-11-07,0.7421,mm,0.74,162.5,289.5,289.5,false
1872-11-08,1.0053,mm,1.01,185.0,264.5,264.5,false
1872-11-09,1.3421,mm,1.34,207.5,232.5,232.5,false
1872-11-10,1.6053,mm,1.61,230.0,207.5,207.5,false
1872-11-11,1.7211,mm,1.72,252.5,196.5,196.5,false
1872-11-12,1.9474,mm,1.95,275.0,175.0,175.0,false
1872-11-13,2.4316,mm,2.43,297.5,129.0,129.0,false
1872-11-14,2.6948,mm,2.69,320.0,104.0,104.0,false
1872-11-15,2.4632,mm,2.46,342.5,126.0,126.0,false
1872-11-16,2.1895,mm,2.19,365.5,152.0,152.0,false
1872-11-17,1.9684,mm,1.97,388.0,173.0,173.0,false
1872-11-18,1.8105,mm,1.81,410.5,188.0,188.0,false
1872-11-19,1.7316,mm,1.73,433.0,195.5,195.5,false
1872-11-20,1.6053,mm,1.61,455.5,207.5,207.5,false
1872-11-21,1.5684,mm,1.57,478.0,211.0,211.0,false
1872-11-22,1.7421,mm,1.74,500.5,194.5,194.5,false
1872-11-23,1.9263,mm,1.93,523.0,177.0,177.0,false
1872-11-24,2.1684,mm,2.17,545.5,154.0,154.0,false
1872-11-25,2.2421,mm,2.24,568.0,147.0,147.0,false
1872-11-26,2.3790,mm,2.38,590.5,134.0,134.0,false
1872-11-27,2.2211,mm,2.22,613.0,149.0,149.0,false
1872-11-28,2.0632,mm,2.06,635.5,164.0,164.0,false
1872-11-29,1.8790,mm,1.88,658.0,181.5,181.5,false
1872-11-30,1.6737,mm,1.67,680.5,201.0,201.0,false
