x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1872-12-01,2.1842,mm,2.18,27.0,193.0,193.0,false
1872-12-02,2.3000,mm,2.30,49.5,182.0,182.0,false
1872-12-03,2.1105,mm,2.11,72.0,200.0,200.0,false
1872-12-04,1.9947,mm,1.99,94.5,211.0,211.0,false
1872-12-05,2.1737,mm,2.17,116.5,194.0,194.0,false
1872-12-06,2.7105,mm,2.71,139.0,143.0,143.0,false
1872-12-07,2.9053,mm,2.91,161.5,124.5,124.5,false
1872-12-08,3.0947,mm,3.09,184.0,106.5,106.5,false
1872-12-09,3.2632,mm,3.26,206.0,90.5,90.5,false
1872-12-10,3.3053,mm,3.31,228.5,86.5,86.5,false
1872-12-11,3.2842,mm,3.28,251.0,88.5,88.5,false
1872-12-12,3.2210,mm,3.22,273.5,94.5,94.5,false
1872-12-13,3.1000,mm,3.10,296.0,106.0,106.0,false
1872-12-14,2.9421,mm,2.94,318.0,121.0,121.0,false
1872-12-15,2.6789,mm,2.68,340.5,146.0,146.0,false
1872-12-16,2.5053,mm,2.51,363.0,162.5,162.5,false
1872-12-17,2.3579,mm,2.36,385.5,176.5,176.5,false
1872-12-18,2.3210,mm,2.32,407.5,180.0,180.0,false
1872-12-19,2.7053,mm,2.71,430.0,143.5,143.5,false
1872-12-20,2.8421,mm,2.84,452.5,130.5,130.5,false
1872-12-21,2.7947,mm,2.79,475.0,135.0,135.0,false
1872-12-22,2.5421,mm,2.54,497.5,159.0,159.0,false
1872-12-23,2.3316,mm,2.33,519.5,179.0,179.0,false
1872-12-24,2.3158,mm,2.32,542.0,180.5,180.5,false
1872-12-25,2.3632,mm,2.36,564.5,176.0,176.0,false
1872-12-26,2.3210,mm,2.32,587.0,180.0,180.0,false
1872-12-27,2.2632,mm,2.26,609.0,185.5,185.5,false
1872-12-28,2.1368,mm,2.14,631.5,197.5,197.5,false
1872-12-29,2.0105,mm,2.01,654.0,209.5,209.5,false
1872-12-30,1.9105,mm,1.91,676.5,219.0,219.0,false
1872-12-31,1.8579,mm,1.86,698.5,224.0,224.0,false
