x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1871-11-01,1.8275,bavarian_foot,533.36,26.5,101.5,101.5,false
1871-11-02,1.8221,bavarian_foot,531.79,48.5,102.0,102.0,false
1871-11-03,1.8113,bavarian_foot,528.64,70.5,103.0,103.0,false
1871-11-04,1.8167,bavarian_foot,530.22,92.5,102.5,102.5,false
1871-11-05,1.8059,bavarian_foot,527.07,114.5,103.5,103.5,false
1871-11-06,1.6981,bavarian_foot,495.60,136.5,113.5,113.5,false
1871-11-07,1.6981,bavarian_foot,495.60,158.5,113.5,113.5,false
1871-11-08,1.6927,bavarian_foot,494.03,159.0,114.0,114.0,false
1871-11-09,1.6765,bavarian_foot,489.31,202.5,115.5,115.5,false
1871-11-10,1.8059,bavarian_foot,527.07,224.5,103.5,103.5,false
1871-11-11,1.8598,bavarian_foot,542.80,246.5,98.5,98.5,false
1871-11-12,1.8706,bavarian_foot,545.95,268.5,97.5,97.5,false
1871-11-13,1.8922,bavarian_foot,552.24,290.5,95.5,95.5,false
1871-11-14,1.8814,bavarian_foot,549.10,312.5,96.5,96.5,false
1871-11-15,1.8976,bavarian_foot,553.82,334.0,95.0,95.0,false
1871-11-16,1.8868,bavarian_foot,550.67,356.0,96.0,96.0,false
1871-11-17,2.0000,bavarian_foot,583.71,378.0,85.5,85.5,false
1871-11-18,2.0701,bavarian_foot,604.16,400.0,79.0,79.0,false
1871-11-19,1.9299,bavarian_foot,563.26,422.0,92.0,92.0,false
1871-11-20,1.9083,bavarian_foot,556.96,444.0,94.0,94.0,false
1871-11-21,1.8436,bavarian_foot,538.08,466.0,100.0,100.0,false
1871-11-22,1.7412,bavarian_foot,508.19,488.0,109.5,109.5,false
1871-11-23,1.8706,bavarian_foot,545.95,510.0,97.5,97.5,false
1871-11-24,1.8598,bavarian_foot,542.80,532.0,98.5,98.5,false
1871-11-25,1.7951,bavarian_foot,523.92,554.0,104.5,104.5,false
1871-11-26,1.6927,bavarian_foot,494.03,576.0,114.0,114.0,false
1871-11-27,1.6927,bavarian_foot,494.03,598.0,114.0,114.0,false
1871-11-28,1.6873,bavarian_foot,492.46,620.0,114.5,114.5,false
1871-11-29,1.6819,bavarian_foot,490.88,642.0,115.0,115.0,false
1871-11-30,1.6873,bavarian_foot,492.46,663.5,114.5,114.5,false
