x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1844-02-01,10.0737,bavarian_foot,2940.10,28.0,147.0,147.0,false
1844-02-02,9.3632,bavarian_foot,2732.72,51.0,214.5,214.5,false
1844-02-03,8.9526,bavarian_foot,2612.91,74.0,253.5,253.5,false
1844-02-04,8.7158,bavarian_foot,2543.78,97.0,276.0,276.0,false
1844-02-05,8.5263,bavarian_foot,2488.48,120.0,294.0,294.0,false
1844-02-06,8.5790,bavarian_foot,2503.85,143.0,289.0,289.0,false
1844-02-07,8.6158,bavarian_foot,2514.60,166.0,285.5,285.5,false
1844-02-08,8.5000,bavarian_foot,2480.80,189.5,296.5,296.5,false
1844-02-09,8.5474,bavarian_foot,2494.63,212.5,292.0,292.0,false
1844-02-10,8.7158,bavarian_foot,2543.78,235.5,276.0,276.0,false
1844-02-11,8.7474,bavarian_foot,2553.00,258.5,273.0,273.0,false
1844-02-12,8.6842,bavarian_foot,2534.57,281.5,279.0,279.0,false
1844-02-13,7.9369,bavarian_foot,2316.44,304.5,350.0,350.0,false
1844-02-14,6.9053,bavarian_foot,2015.37,312.0,448.0,448.0,false
1844-02-15,3.8421,bavarian_foot,1121.35,351.0,739.0,739.0,false
1844-02-16,3.5368,bavarian_foot,1032.26,374.0,768.0,768.0,false
1844-02-17,3.4526,bavarian_foot,1007.68,397.0,776.0,776.0,false
1844-02-18,3.2158,bavarian_foot,938.56,420.0,798.5,798.5,false
1844-02-19,2.8684,bavarian_foot,837.18,443.0,831.5,831.5,false
1844-02-20,2.7579,bavarian_foot,804.92,466.0,842.0,842.0,false
1844-02-21,2.5316,bavarian_foot,738.87,489.0,863.5,863.5,false
1844-02-22,2.3579,bavarian_foot,688.17,512.5,880.0,880.0,false
1844-02-23,2.6632,bavarian_foot,777.27,535.5,851.0,851.0,false
1844-02-24,2.8263,bavarian_foot,824.89,558.5,835.5,835.5,false
1844-02-25,3.2000,bavarian_foot,933.95,581.5,800.0,800.0,false
1844-02-26,3.7158,bavarian_foot,1084.49,604.5,751.0,751.0,false
1844-02-27,4.6368,bavarian_foot,1353.31,627.5,663.5,663.5,false
1844-02-28,6.9354,bavarian_foot,2024.16,650.5,445.1,445.1,false
1844-02-29,7.9105,bavarian_foot,2308.76,673.5,352.5,352.5,false
