x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1,-1084357.9611,unknown,,791.5,613.5,613.5,false
2,,,,,,,true
3,-1064064.9868,unknown,,800.0,612.0,612.0,false
4,-1057300.6620,unknown,,803.5,611.5,611.5,false
5,-1057300.6620,unknown,,807.0,611.5,611.5,false
6,-866208.4875,unknown,,811.0,597.4,597.4,false
7,-705555.7743,unknown,,814.5,585.5,585.5,false
8,-773199.0220,unknown,,818.0,590.5,590.5,false
9,-677304.7709,unknown,,822.0,583.4,583.4,false
10,-660286.8317,unknown,,825.5,582.2,582.2,false
11,-541650.9820,unknown,,829.0,573.4,573.4,false
12,-606345.6778,unknown,,833.0,578.2,578.2,false
13,-584412.8672,unknown,,836.5,576.5,576.5,false
14,-353810.8866,unknown,,840.5,559.5,559.5,false
15,-394396.8352,unknown,,844.0,562.5,562.5,false
16,-441747.1086,unknown,,847.5,566.0,566.0,false
17,-750446.2932,unknown,,851.5,588.8,588.8,false
18,-757825.5566,unknown,,855.0,589.4,589.4,false
19,-756288.2101,unknown,,858.5,589.2,589.2,false
20,-857076.6490,unknown,,862.5,596.7,596.7,false
21,-816386.6339,unknown,,866.0,593.7,593.7,false
22,-786727.6715,unknown,,869.5,591.5,591.5,false
23,-802101.1369,unknown,,873.5,592.6,592.6,false
24,-685262.8000,unknown,,877.0,584.0,584.0,false
25,-676243.7004,unknown,,880.5,583.3,583.3,false
26,-708937.9367,unknown,,884.5,585.8,585.8,false
27,-739377.3982,unknown,,888.0,588.0,588.0,false
28,-779963.3467,unknown,,892.0,591.0,591.0,false
29,-689425.4614,unknown,,895.5,584.3,584.3,false
30,-676653.6594,unknown,,899.0,583.4,583.4,false
31,-637912.5267,unknown,,903.0,580.5,580.5,false
32,-602009.5722,unknown,,906.5,577.8,577.8,false
33,-585358.9266,unknown,,910.0,576.6,576.6,false
34,-538702.4302,unknown,,914.0,573.2,573.2,false
35,-531938.1054,unknown,,917.5,572.7,572.7,false
36,-286167.6390,unknown,,921.0,554.5,554.5,false
37,-599581.3530,unknown,,925.0,577.7,577.7,false
38,-687968.5300,unknown,,928.5,584.2,584.2,false
39,-698791.4496,unknown,,932.5,585.0,585.0,false
40,-727201.6136,unknown,,936.0,587.1,587.1,false
41,-651441.1762,unknown,,939.5,581.5,581.5,false
42,-732613.0734,unknown,,943.5,587.5,587.5,false
43,-773199.0220,unknown,,947.0,590.5,590.5,false
44,-786727.6715,unknown,,950.5,591.5,591.5,false
45,-773199.0220,unknown,,954.5,590.5,590.5,false
46,-766434.6972,unknown,,958.0,590.0,590.0,false
