x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1871-05-01,6.6307,bavarian_foot,1935.24,27.0,166.0,166.0,false
1871-05-02,6.9973,bavarian_foot,2042.23,49.0,132.0,132.0,false
1871-05-03,6.1779,bavarian_foot,1803.08,71.0,208.0,208.0,false
1871-05-04,5.3154,bavarian_foot,1551.34,93.0,288.0,288.0,false
1871-05-05,4.8841,bavarian_foot,1425.47,115.5,328.0,328.0,false
1871-05-06,4.6469,bavarian_foot,1356.24,137.5,350.0,350.0,false
1871-05-07,4.2372,bavarian_foot,1236.67,159.5,388.0,388.0,false
1871-05-08,4.0108,bavarian_foot,1170.59,182.0,409.0,409.0,false
1871-05-09,3.9623,bavarian_foot,1156.43,204.0,413.5,413.5,false
1871-05-10,3.9569,bavarian_foot,1154.85,226.0,414.0,414.0,false
1871-05-11,3.9838,bavarian_foot,1162.72,248.0,411.5,411.5,false
1871-05-12,3.8652,bavarian_foot,1128.11,270.5,422.5,422.5,false
1871-05-13,3.7359,bavarian_foot,1090.35,292.5,434.5,434.5,false
1871-05-14,3.7197,bavarian_foot,1085.63,314.5,436.0,436.0,false
1871-05-15,3.7089,bavarian_foot,1082.48,336.5,437.0,437.0,false
1871-05-16,3.6280,bavarian_foot,1058.88,359.0,444.5,444.5,false
1871-05-17,3.5418,bavarian_foot,1033.70,381.0,452.5,452.5,false
1871-05-18,3.4987,bavarian_foot,1021.12,403.0,456.5,456.5,false
1871-05-19,3.4124,bavarian_foot,995.94,425.0,464.5,464.5,false
1871-05-20,3.2453,bavarian_foot,947.17,447.5,480.0,480.0,false
1871-05-21,3.1375,bavarian_foot,915.70,469.5,490.0,490.0,false
1871-05-22,3.2561,bavarian_foot,950.32,491.5,479.0,479.0,false
1871-05-23,3.3046,bavarian_foot,964.48,513.5,474.5,474.5,false
1871-05-24,3.2669,bavarian_foot,953.46,536.0,478.0,478.0,false
1871-05-25,3.3747,bavarian_foot,984.93,558.0,468.0,468.0,false
1871-05-26,3.3962,bavarian_foot,991.22,580.0,466.0,466.0,false
1871-05-27,3.3962,bavarian_foot,991.22,602.0,466.0,466.0,false
1871-05-28,3.4879,bavarian_foot,1017.97,619.0,457.5,457.5,false
1871-05-29,3.4987,bavarian_foot,1021.12,646.5,456.5,456.5,false
1871-05-30,3.5095,bavarian_foot,1024.26,668.5,455.5,455.5,false
1871-05-31,3.5202,bavarian_foot,1027.41,690.5,454.5,454.5,false
