x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1839-01-01,0.6909,bavarian_foot,201.66,23.0,876.0,876.0,false
1839-01-02,0.6435,bavarian_foot,187.80,45.5,880.5,880.5,false
1839-01-03,0.6751,bavarian_foot,197.04,68.0,877.5,877.5,false
1839-01-04,0.7911,bavarian_foot,230.90,90.5,866.5,866.5,false
1839-01-05,0.8175,bavarian_foot,238.60,113.0,864.0,864.0,false
1839-01-06,0.9546,bavarian_foot,278.62,135.5,851.0,851.0,false
1839-01-07,1.2078,bavarian_foot,352.51,157.5,827.0,827.0,false
1839-01-08,1.9146,bavarian_foot,558.78,180.0,760.0,760.0,false
1839-01-09,2.3470,bavarian_foot,685.01,202.5,719.0,719.0,false
1839-01-10,2.0517,bavarian_foot,598.80,225.0,747.0,747.0,false
1839-01-11,1.6245,bavarian_foot,474.12,247.5,787.5,787.5,false
1839-01-12,1.5137,bavarian_foot,441.79,270.0,798.0,798.0,false
1839-01-13,1.6245,bavarian_foot,474.12,292.0,787.5,787.5,false
1839-01-14,1.9937,bavarian_foot,581.87,314.5,752.5,752.5,false
1839-01-15,2.1888,bavarian_foot,638.83,337.0,734.0,734.0,false
1839-01-16,3.2489,bavarian_foot,948.23,359.5,633.5,633.5,false
1839-01-17,3.1804,bavarian_foot,928.22,382.0,640.0,640.0,false
1839-01-18,3.4705,bavarian_foot,1012.89,404.5,612.5,612.5,false
1839-01-19,3.5127,bavarian_foot,1025.20,426.5,608.5,608.5,false
1839-01-20,3.2226,bavarian_foot,940.54,449.0,636.0,636.0,false
1839-01-21,2.9167,bavarian_foot,851.26,471.5,665.0,665.0,false
1839-01-22,2.7743,bavarian_foot,809.69,494.0,678.5,678.5,false
1839-01-23,2.5949,bavarian_foot,757.36,516.5,695.5,695.5,false
1839-01-24,2.4367,bavarian_foot,711.18,539.0,710.5,710.5,false
1839-01-25,2.2732,bavarian_foot,663.46,561.0,726.0,726.0,false
1839-01-26,2.1888,bavarian_foot,638.83,583.5,734.0,734.0,false
1839-01-27,2.0886,bavarian_foot,609.58,606.0,743.5,743.5,false
1839-01-28,2.0306,bavarian_foot,592.65,628.5,749.0,749.0,false
1839-01-29,1.8196,bavarian_foot,531.07,651.0,769.0,769.0,false
1839-01-30,1.6561,bavarian_foot,483.35,673.5,784.5,784.5,false
1839-01-31,1.5928,bavarian_foot,464.88,687.0,790.5,790.5,false
1839-02-01,1.5717,bavarian_foot,458.73,720.5,799.5,799.5,false
1839-02-02,1.5296,bavarian_foot,446.41,743.5,803.5,803.5,false
1839-02-03,1.5401,bavarian_foot,449.49,766.0,802.5,802.5,false
1839-02-04,1.6614,bavarian_foot,484.90,789.0,791.0,791.0,false
1839-02-05,1.7616,bavarian_foot,514.14,812.0,781.5,781.5,false
