x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1,-12.6156,unknown,,649.0,605.5,605.5,false
2,-11.9678,unknown,,655.0,605.0,605.0,false
3,-11.9678,unknown,,661.5,605.0,605.0,false
4,-11.3201,unknown,,667.5,604.5,604.5,false
5,-12.6156,unknown,,673.5,605.5,605.5,false
6,-12.6156,unknown,,680.0,605.5,605.5,false
7,-12.6156,unknown,,686.0,605.5,605.5,false
8,-12.6156,unknown,,692.5,605.5,605.5,false
9,-12.6156,unknown,,698.5,605.5,605.5,false
10,-11.9678,unknown,,704.5,605.0,605.0,false
11,-10.6723,unknown,,711.0,604.0,604.0,false
12,-10.6723,unknown,,717.0,604.0,604.0,false
13,-10.6723,unknown,,723.0,604.0,604.0,false
14,-9.3768,unknown,,729.5,603.0,603.0,false
15,-10.0245,unknown,,735.5,603.5,603.5,false
16,-11.3201,unknown,,742.0,604.5,604.5,false
17,-12.6156,unknown,,748.0,605.5,605.5,false
18,-12.6156,unknown,,754.0,605.5,605.5,false
19,-12.6156,unknown,,760.5,605.5,605.5,false
20,-12.6156,unknown,,766.5,605.5,605.5,false
21,-11.9678,unknown,,772.5,605.0,605.0,false
22,-11.3201,unknown,,779.0,604.5,604.5,false
23,-10.0245,unknown,,785.0,603.5,603.5,false
24,-10.0245,unknown,,791.5,603.5,603.5,false
25,-10.0245,unknown,,797.5,603.5,603.5,false
26,-10.6723,unknown,,803.5,604.0,604.0,false
27,-9.3768,unknown,,810.0,603.0,603.0,false
28,-7.4335,unknown,,816.0,601.5,601.5,false
29,-8.0812,unknown,,822.5,602.0,602.0,false
30,-10.6723,unknown,,828.5,604.0,604.0,false
31,-11.9678,unknown,,834.5,605.0,605.0,false
32,-11.9678,unknown,,841.0,605.0,605.0,false
33,-11.9678,unknown,,847.0,605.0,605.0,false
34,-11.9678,unknown,,853.0,605.0,605.0,false
35,-10.6723,unknown,,859.5,604.0,604.0,false
36,-9.3768,unknown,,865.5,603.0,603.0,false
37,-9.3768,unknown,,872.0,603.0,603.0,false
38,-10.6723,unknown,,878.0,604.0,604.0,false
39,-10.6723,unknown,,884.0,604.0,604.0,false
40,-10.6723,unknown,,890.5,604.0,604.0,false
41,-11.9678,unknown,,896.5,605.0,605.0,false
42,-11.9678,unknown,,902.5,605.0,605.0,false
43,-11.9678,unknown,,909.0,605.0,605.0,false
44,-11.9678,unknown,,915.0,605.0,605.0,false
45,-11.9678,unknown,,921.5,605.0,605.0,false
46,-11.9678,unknown,,927.5,605.0,605.0,false
47,-11.3201,unknown,,933.5,604.5,604.5,false
48,-10.0245,unknown,,940.0,603.5,603.5,false
49,-10.6723,unknown,,946.0,604.0,604.0,false
50,-10.0245,unknown,,952.0,603.5,603.5,false
51,-9.3768,unknown,,958.5,603.0,603.0,false
52,-10.0245,unknown,,964.5,603.5,603.5,false
53,-8.0812,unknown,,971.0,602.0,602.0,false
54,-9.3768,unknown,,977.0,603.0,603.0,false
55,-11.3201,unknown,,983.0,604.5,604.5,false
56,-10.6723,unknown,,989.5,604.0,604.0,false
57,-10.6723,unknown,,995.5,604.0,604.0,false
58,-10.6723,unknown,,1002.0,604.0,604.0,false
59,-10.6723,unknown,,1008.0,604.0,604.0,false
60,-9.3768,unknown,,1014.0,603.0,603.0,false
61,-9.3768,unknown,,1020.5,603.0,603.0,false
62,-9.3768,unknown,,1026.5,603.0,603.0,false
63,-10.6723,unknown,,1032.5,604.0,604.0,false
64,-10.0245,unknown,,1039.0,603.5,603.5,false
65,-8.7290,unknown,,1045.0,602.5,602.5,false
66,-8.0812,unknown,,1051.5,602.0,602.0,false
67,-10.0245,unknown,,1057.5,603.5,603.5,false
68,-11.3201,unknown,,1063.5,604.5,604.5,false
69,-11.3201,unknown,,1070.0,604.5,604.5,false
70,-11.9678,unknown,,1076.0,605.0,605.0,false
71,-11.3201,unknown,,1082.0,604.5,604.5,false
72,-10.6723,unknown,,1088.5,604.0,604.0,false
73,-9.3768,unknown,,1094.5,603.0,603.0,false
74,-10.0245,unknown,,1101.0,603.5,603.5,false
75,-10.0245,unknown,,1107.0,603.5,603.5,false
76,-9.3768,unknown,,1113.0,603.0,603.0,false
77,-9.3768,unknown,,1119.5,603.0,603.0,false
78,-8.0812,unknown,,1125.5,602.0,602.0,false
79,-9.3768,unknown,,1132.0,603.0,603.0,false
80,-11.3201,unknown,,1138.0,604.5,604.5,false
81,-10.6723,unknown,,1144.0,604.0,604.0,false
82,-10.6723,unknown,,1150.5,604.0,604.0,false
83,-10.6723,unknown,,1156.5,604.0,604.0,false
84,-10.6723,unknown,,1162.5,604.0,604.0,false
85,-10.6723,unknown,,1169.0,604.0,604.0,false
86,-9.3768,unknown,,1175.0,603.0,603.0,false
87,-9.3768,unknown,,1181.5,603.0,603.0,false
88,-10.6723,unknown,,1187.5,604.0,604.0,false
89,-11.3201,unknown,,1193.5,604.5,604.5,false
90,-11.3201,unknown,,1200.0,604.5,604.5,false
91,-11.9678,unknown,,1206.0,605.0,605.0,false
92,-11.9678,unknown,,1212.0,605.0,605.0,false
93,-11.9678,unknown,,1218.5,605.0,605.0,false
94,-11.9678,unknown,,1224.5,605.0,605.0,false
95,-12.6156,unknown,,1231.0,605.5,605.5,false
96,-11.9678,unknown,,1237.0,605.0,605.0,false
97,-10.6723,unknown,,1243.0,604.0,604.0,false
98,-8.7290,unknown,,1249.5,602.5,602.5,false
99,-11.3201,unknown,,1255.5,604.5,604.5,false
100,-12.6156,unknown,,1262.0,605.5,605.5,false
