x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1871-06-01,3.3262,bavarian_foot,970.77,27.0,346.5,346.5,false
1871-06-02,3.2884,bavarian_foot,959.75,49.0,350.0,350.0,false
1871-06-03,3.1860,bavarian_foot,929.86,71.0,359.5,359.5,false
1871-06-04,3.0135,bavarian_foot,879.51,93.5,375.5,375.5,false
1871-06-05,2.8302,bavarian_foot,826.02,115.5,392.5,392.5,false
1871-06-06,2.9488,bavarian_foot,860.63,137.5,381.5,381.5,false
1871-06-07,3.2722,bavarian_foot,955.03,160.0,351.5,351.5,false
1871-06-08,3.3262,bavarian_foot,970.77,182.0,346.5,346.5,false
1871-06-09,3.1267,bavarian_foot,912.55,204.0,365.0,365.0,false
1871-06-10,3.0512,bavarian_foot,890.53,226.5,372.0,372.0,false
1871-06-11,3.1752,bavarian_foot,926.71,248.5,360.5,360.5,false
1871-06-12,3.3262,bavarian_foot,970.77,270.5,346.5,346.5,false
1871-06-13,3.1051,bavarian_foot,906.26,293.0,367.0,367.0,false
1871-06-14,3.0620,bavarian_foot,893.67,315.0,371.0,371.0,false
1871-06-15,3.2129,bavarian_foot,937.73,337.0,357.0,357.0,false
1871-06-16,3.1806,bavarian_foot,928.29,359.5,360.0,360.0,false
1871-06-17,3.2615,bavarian_foot,951.89,381.5,352.5,352.5,false
1871-06-18,3.3100,bavarian_foot,966.05,403.5,348.0,348.0,false
1871-06-19,3.7035,bavarian_foot,1080.90,426.0,311.5,311.5,false
1871-06-20,3.9784,bavarian_foot,1161.14,448.0,286.0,286.0,false
1871-06-21,3.8922,bavarian_foot,1135.97,470.0,294.0,294.0,false
1871-06-22,3.7574,bavarian_foot,1096.64,492.5,306.5,306.5,false
1871-06-23,4.4421,bavarian_foot,1296.45,514.5,243.0,243.0,false
1871-06-24,4.0970,bavarian_foot,1195.76,536.5,275.0,275.0,false
1871-06-25,3.7736,bavarian_foot,1101.36,559.0,305.0,305.0,false
1871-06-26,3.7305,bavarian_foot,1088.77,581.0,309.0,309.0,false
1871-06-27,4.6229,bavarian_foot,1349.22,603.0,226.2,226.2,false
1871-06-28,5.8814,bavarian_foot,1716.54,621.5,109.5,109.5,false
1871-06-29,5.1213,bavarian_foot,1494.70,647.5,180.0,180.0,false
1871-06-30,5.1698,bavarian_foot,1508.86,669.5,175.5,175.5,false
