x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1871-07-01,3.9137,bavarian_foot,1142.26,27.5,164.5,164.5,false
1871-07-02,4.0054,bavarian_foot,1169.01,50.0,156.0,156.0,false
1871-07-03,4.0647,bavarian_foot,1186.31,72.5,150.5,150.5,false
1871-07-04,4.4366,bavarian_foot,1294.88,95.0,116.0,116.0,false
1871-07-05,4.2857,bavarian_foot,1250.82,117.5,130.0,130.0,false
1871-07-06,4.3342,bavarian_foot,1264.98,140.0,125.5,125.5,false
1871-07-07,4.0970,bavarian_foot,1195.75,163.0,147.5,147.5,false
1871-07-08,3.6927,bavarian_foot,1077.75,185.5,185.0,185.0,false
1871-07-09,3.4286,bavarian_foot,1000.66,208.0,209.5,209.5,false
1871-07-10,3.2884,bavarian_foot,959.75,230.5,222.5,222.5,false
1871-07-11,3.2884,bavarian_foot,959.75,253.0,222.5,222.5,false
1871-07-12,3.6981,bavarian_foot,1079.33,275.5,184.5,184.5,false
1871-07-13,4.2048,bavarian_foot,1227.22,298.5,137.5,137.5,false
1871-07-14,3.5579,bavarian_foot,1038.42,321.0,197.5,197.5,false
1871-07-15,3.1968,bavarian_foot,933.00,343.5,231.0,231.0,false
1871-07-16,2.9865,bavarian_foot,871.64,366.0,250.5,250.5,false
1871-07-17,2.8787,bavarian_foot,840.17,388.5,260.5,260.5,false
1871-07-18,2.8410,bavarian_foot,829.16,411.0,264.0,264.0,false
1871-07-19,2.8194,bavarian_foot,822.87,434.0,266.0,266.0,false
1871-07-20,2.8032,bavarian_foot,818.15,456.5,267.5,267.5,false
1871-07-21,2.8140,bavarian_foot,821.29,479.0,266.5,266.5,false
1871-07-22,2.8194,bavarian_foot,822.87,501.5,266.0,266.0,false
1871-07-23,2.7601,bavarian_foot,805.56,524.0,271.5,271.5,false
1871-07-24,2.6900,bavarian_foot,785.11,546.5,278.0,278.0,false
1871-07-25,3.2722,bavarian_foot,955.03,569.5,224.0,224.0,false
1871-07-26,3.8329,bavarian_foot,1118.66,592.0,172.0,172.0,false
1871-07-27,4.0323,bavarian_foot,1176.87,614.5,153.5,153.5,false
1871-07-28,3.0350,bavarian_foot,885.80,637.0,246.0,246.0,false
1871-07-29,2.9650,bavarian_foot,865.35,659.5,252.5,252.5,false
1871-07-30,2.8841,bavarian_foot,841.75,682.0,260.0,260.0,false
1871-07-31,2.8248,bavarian_foot,824.44,704.5,265.5,265.5,false
