x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1839-07-01,2.4367,bavarian_foot,711.18,27.5,85.0,85.0,false
1839-07-02,2.1994,bavarian_foot,641.91,50.0,107.5,107.5,false
1839-07-03,2.1203,bavarian_foot,618.82,72.5,115.0,115.0,false
1839-07-04,1.9199,bavarian_foot,560.33,95.0,134.0,134.0,false
1839-07-05,1.7300,bavarian_foot,504.91,118.0,152.0,152.0,false
1839-07-06,1.6350,bavarian_foot,477.20,140.5,161.0,161.0,false
1839-07-07,1.5718,bavarian_foot,458.73,163.0,167.0,167.0,false
1839-07-08,1.4821,bavarian_foot,432.56,185.5,175.5,175.5,false
1839-07-09,1.4241,bavarian_foot,415.63,208.5,181.0,181.0,false
1839-07-10,1.5770,bavarian_foot,460.27,231.0,166.5,166.5,false
1839-07-11,1.6509,bavarian_foot,481.82,253.5,159.5,159.5,false
1839-07-12,1.6139,bavarian_foot,471.05,276.0,163.0,163.0,false
1839-07-13,1.5507,bavarian_foot,452.57,298.5,169.0,169.0,false
1839-07-14,1.5137,bavarian_foot,441.80,321.5,172.5,172.5,false
1839-07-15,1.4504,bavarian_foot,423.33,344.0,178.5,178.5,false
1839-07-16,1.3608,bavarian_foot,397.16,366.5,187.0,187.0,false
1839-07-17,1.3239,bavarian_foot,386.38,389.0,190.5,190.5,false
1839-07-18,1.3397,bavarian_foot,391.00,412.0,189.0,189.0,false
1839-07-19,1.2922,bavarian_foot,377.15,434.5,193.5,193.5,false
1839-07-20,1.3291,bavarian_foot,387.92,457.0,190.0,190.0,false
1839-07-21,1.3608,bavarian_foot,397.16,479.5,187.0,187.0,false
1839-07-22,1.5032,bavarian_foot,438.72,502.0,173.5,173.5,false
1839-07-23,1.6772,bavarian_foot,489.52,525.0,157.0,157.0,false
1839-07-24,1.5085,bavarian_foot,440.26,547.5,173.0,173.0,false
1839-07-25,1.6087,bavarian_foot,469.51,570.0,163.5,163.5,false
1839-07-26,1.5665,bavarian_foot,457.19,592.5,167.5,167.5,false
1839-07-27,1.6561,bavarian_foot,483.36,615.5,159.0,159.0,false
1839-07-28,1.5665,bavarian_foot,457.19,638.0,167.5,167.5,false
1839-07-29,1.4188,bavarian_foot,414.09,660.5,181.5,181.5,false
1839-07-30,1.3133,bavarian_foot,383.30,683.0,191.5,191.5,false
1839-07-31,1.3239,bavarian_foot,386.38,705.5,190.5,190.5,false
