x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1844-12-01,2.4842,bavarian_foot,725.03,27.5,964.0,964.0,false
1844-12-02,2.3631,bavarian_foot,689.70,50.5,975.5,975.5,false
1844-12-03,2.3368,bavarian_foot,682.02,73.0,978.0,978.0,false
1844-12-04,2.1315,bavarian_foot,622.11,96.0,997.5,997.5,false
1844-12-05,2.1315,bavarian_foot,622.11,119.0,997.5,997.5,false
1844-12-06,1.9105,bavarian_foot,557.59,141.5,1018.5,1018.5,false
1844-12-07,1.8737,bavarian_foot,546.84,160.0,1022.0,1022.0,false
1844-12-08,1.8947,bavarian_foot,552.99,180.5,1020.0,1020.0,false
1844-12-09,2.2368,bavarian_foot,652.83,210.0,987.5,987.5,false
1844-12-10,3.8210,bavarian_foot,1115.20,233.0,837.0,837.0,false
1844-12-11,7.9052,bavarian_foot,2307.21,255.5,449.0,449.0,false
1844-12-12,10.5210,bavarian_foot,3070.66,278.5,200.5,200.5,false
1844-12-13,10.9263,bavarian_foot,3188.94,301.0,162.0,162.0,false
1844-12-14,10.3263,bavarian_foot,3013.82,324.0,219.0,219.0,false
1844-12-15,9.9947,bavarian_foot,2917.05,347.0,250.5,250.5,false
1844-12-16,10.1000,bavarian_foot,2947.77,369.5,240.5,240.5,false
1844-12-17,10.3105,bavarian_foot,3009.21,392.5,220.5,220.5,false
1844-12-18,10.5000,bavarian_foot,3064.51,415.5,202.5,202.5,false
1844-12-19,10.4473,bavarian_foot,3049.15,438.0,207.5,207.5,false
1844-12-20,10.4210,bavarian_foot,3041.47,461.0,210.0,210.0,false
1844-12-21,10.3105,bavarian_foot,3009.21,483.5,220.5,220.5,false
1844-12-22,9.9263,bavarian_foot,2897.08,506.5,257.0,257.0,false
1844-12-23,9.2894,bavarian_foot,2711.21,529.5,317.5,317.5,false
1844-12-24,8.8105,bavarian_foot,2571.42,552.0,363.0,363.0,false
1844-12-25,8.4105,bavarian_foot,2454.68,575.0,401.0,401.0,false
1844-12-26,8.2684,bavarian_foot,2413.21,597.5,414.5,414.5,false
1844-12-27,8.0737,bavarian_foot,2356.37,620.5,433.0,433.0,false
1844-12-28,7.7684,bavarian_foot,2267.28,643.5,462.0,462.0,false
1844-12-29,7.8526,bavarian_foot,2291.85,666.0,454.0,454.0,false
1844-12-30,7.9210,bavarian_foot,2311.82,689.0,447.5,447.5,false
1844-12-31,8.1421,bavarian_foot,2376.34,707.5,426.5,426.5,false
