x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1848-01-01,1.8030,bavarian_foot,526.23,27.5,208.0,208.0,false
1848-01-02,1.8084,bavarian_foot,527.81,50.0,207.5,207.5,false
1848-01-03,1.7002,bavarian_foot,496.22,73.0,217.5,217.5,false
1848-01-04,1.5541,bavarian_foot,453.58,86.5,231.0,231.0,false
1848-01-05,0.9426,bavarian_foot,275.12,118.5,287.5,287.5,false
1848-01-06,0.5963,bavarian_foot,174.04,140.0,319.5,319.5,false
1848-01-07,0.4069,bavarian_foot,118.77,163.5,337.0,337.0,false
1848-01-08,0.2229,bavarian_foot,65.07,186.5,354.0,354.0,false
1848-01-09,0.1418,bavarian_foot,41.38,209.0,361.5,361.5,false
1848-01-10,0.1364,bavarian_foot,39.80,232.0,362.0,362.0,false
1848-01-11,0.1418,bavarian_foot,41.38,254.5,361.5,361.5,false
1848-01-12,0.1472,bavarian_foot,42.96,277.5,361.0,361.0,false
1848-01-13,0.1634,bavarian_foot,47.70,300.0,359.5,359.5,false
1848-01-14,0.2013,bavarian_foot,58.75,322.5,356.0,356.0,false
1848-01-15,0.1959,bavarian_foot,57.17,345.5,356.5,356.5,false
1848-01-16,0.2284,bavarian_foot,66.65,368.0,353.5,353.5,false
1848-01-17,0.2500,bavarian_foot,72.96,391.0,351.5,351.5,false
1848-01-18,0.2446,bavarian_foot,71.39,413.5,352.0,352.0,false
1848-01-19,0.2662,bavarian_foot,77.70,436.0,350.0,350.0,false
1848-01-20,0.3203,bavarian_foot,93.50,459.0,345.0,345.0,false
1848-01-21,0.3799,bavarian_foot,110.87,481.5,339.5,339.5,false
1848-01-22,0.4556,bavarian_foot,132.98,504.5,332.5,332.5,false
1848-01-23,0.5314,bavarian_foot,155.09,527.0,325.5,325.5,false
1848-01-24,0.6180,bavarian_foot,180.36,550.0,317.5,317.5,false
1848-01-25,0.6342,bavarian_foot,185.10,572.5,316.0,316.0,false
1848-01-26,0.6342,bavarian_foot,185.10,595.0,316.0,316.0,false
1848-01-27,0.5963,bavarian_foot,174.04,618.0,319.5,319.5,false
1848-01-28,0.4719,bavarian_foot,137.72,640.5,331.0,331.0,false
1848-01-29,0.4123,bavarian_foot,120.34,663.5,336.5,336.5,false
1848-01-30,0.3745,bavarian_foot,109.29,686.0,340.0,340.0,false
1848-01-31,0.2825,bavarian_foot,82.44,708.5,348.5,348.5,false
