x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1844-01-01,,,,,,,true
1844-01-02,1.1105,bavarian_foot,324.12,51.0,1134.5,1134.5,false
1844-01-03,1.1053,bavarian_foot,322.58,74.5,1135.0,1135.0,false
1844-01-04,1.0210,bavarian_foot,298.00,97.5,1143.0,1143.0,false
1844-01-05,1.0579,bavarian_foot,308.75,120.5,1139.5,1139.5,false
1844-01-06,1.1105,bavarian_foot,324.12,133.5,1134.5,1134.5,false
1844-01-07,,,,,,,true
1844-01-08,,,,,,,true
1844-01-09,,,,,,,true
1844-01-10,,,,,,,true
1844-01-11,,,,,,,true
1844-01-12,,,,,,,true
1844-01-13,,,,,,,true
1844-01-14,1.1000,bavarian_foot,321.04,329.5,1135.5,1135.5,false
1844-01-15,1.0210,bavarian_foot,298.00,340.5,1143.0,1143.0,false
1844-01-16,3.3842,bavarian_foot,987.71,376.0,918.5,918.5,false
1844-01-17,6.1211,bavarian_foot,1786.48,399.0,658.5,658.5,false
1844-01-18,8.8263,bavarian_foot,2576.04,422.0,401.5,401.5,false
1844-01-19,8.5895,bavarian_foot,2506.92,441.5,424.0,424.0,false
1844-01-20,8.7474,bavarian_foot,2553.00,468.5,409.0,409.0,false
1844-01-21,10.1000,bavarian_foot,2947.78,492.0,280.5,280.5,false
1844-01-22,10.6737,bavarian_foot,3115.21,515.0,226.0,226.0,false
1844-01-23,10.9421,bavarian_foot,3193.55,538.0,200.5,200.5,false
1844-01-24,10.2211,bavarian_foot,2983.11,559.0,269.0,269.0,false
1844-01-25,10.2526,bavarian_foot,2992.32,584.5,266.0,266.0,false
1844-01-26,10.2737,bavarian_foot,2998.47,608.0,264.0,264.0,false
1844-01-27,10.3211,bavarian_foot,3012.29,631.0,259.5,259.5,false
1844-01-28,10.3842,bavarian_foot,3030.73,654.0,253.5,253.5,false
1844-01-29,10.4737,bavarian_foot,3056.84,677.5,245.0,245.0,false
1844-01-30,10.5684,bavarian_foot,3084.49,700.5,236.0,236.0,false
1844-01-31,10.6737,bavarian_foot,3115.21,723.5,226.0,226.0,false
