x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1871-02-01,2.0539,bavarian_foot,599.45,26.5,748.5,748.5,false
1871-02-02,2.0431,bavarian_foot,596.30,48.0,749.5,749.5,false
1871-02-03,2.0593,bavarian_foot,601.02,70.0,748.0,748.0,false
1871-02-04,2.1455,bavarian_foot,626.19,91.5,740.0,740.0,false
1871-02-05,2.1455,bavarian_foot,626.19,105.5,740.0,740.0,false
1871-02-06,3.1213,bavarian_foot,910.97,135.0,649.5,649.5,false
1871-02-07,4.2102,bavarian_foot,1228.79,155.5,548.5,548.5,false
1871-02-08,4.9164,bavarian_foot,1434.90,178.5,483.0,483.0,false
1871-02-09,7.5045,bavarian_foot,2190.24,198.5,243.0,243.0,false
1871-02-10,7.1320,bavarian_foot,2081.55,222.0,277.5,277.5,false
1871-02-11,5.4339,bavarian_foot,1585.94,244.0,435.0,435.0,false
1871-02-12,4.4420,bavarian_foot,1296.45,265.5,527.0,527.0,false
1871-02-13,3.7250,bavarian_foot,1087.19,287.5,593.5,593.5,false
1871-02-14,3.3639,bavarian_foot,981.77,309.0,627.0,627.0,false
1871-02-15,3.2129,bavarian_foot,937.72,331.0,641.0,641.0,false
1871-02-16,3.1806,bavarian_foot,928.28,352.5,644.0,644.0,false
1871-02-17,3.1051,bavarian_foot,906.25,374.5,651.0,651.0,false
1871-02-18,3.0835,bavarian_foot,899.96,396.0,653.0,653.0,false
1871-02-19,3.1051,bavarian_foot,906.25,418.0,651.0,651.0,false
1871-02-20,3.1374,bavarian_foot,915.69,439.5,648.0,648.0,false
1871-02-21,3.3315,bavarian_foot,972.33,461.5,630.0,630.0,false
1871-02-22,3.5040,bavarian_foot,1022.68,483.0,614.0,614.0,false
1871-02-23,3.4663,bavarian_foot,1011.67,505.0,617.5,617.5,false
1871-02-24,3.2938,bavarian_foot,961.32,526.5,633.5,633.5,false
1871-02-25,3.2884,bavarian_foot,959.75,548.5,634.0,634.0,false
1871-02-26,3.2237,bavarian_foot,940.87,570.0,640.0,640.0,false
1871-02-27,3.1590,bavarian_foot,921.99,592.0,646.0,646.0,false
1871-02-28,3.1752,bavarian_foot,926.71,602.5,644.5,644.5,false
