x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1871-01-01,2.6954,bavarian_foot,786.68,27.5,126.5,126.5,false
1871-01-02,2.6469,bavarian_foot,772.52,50.0,131.0,131.0,false
1871-01-03,2.6146,bavarian_foot,763.08,72.5,134.0,134.0,false
1871-01-04,2.5984,bavarian_foot,758.36,95.0,135.5,135.5,false
1871-01-05,2.5499,bavarian_foot,744.20,117.5,140.0,140.0,false
1871-01-06,2.4960,bavarian_foot,728.47,140.0,145.0,145.0,false
1871-01-07,2.5445,bavarian_foot,742.63,162.5,140.5,140.5,false
1871-01-08,2.5768,bavarian_foot,752.07,185.0,137.5,137.5,false
1871-01-09,2.4852,bavarian_foot,725.32,207.5,146.0,146.0,false
1871-01-10,2.4151,bavarian_foot,704.87,230.0,152.5,152.5,false
1871-01-11,2.3989,bavarian_foot,700.15,252.5,154.0,154.0,false
1871-01-12,2.3342,bavarian_foot,681.27,275.0,160.0,160.0,false
1871-01-13,2.2049,bavarian_foot,643.51,297.5,172.0,172.0,false
1871-01-14,2.1617,bavarian_foot,630.92,320.0,176.0,176.0,false
1871-01-15,2.0809,bavarian_foot,607.32,342.5,183.5,183.5,false
1871-01-16,2.0916,bavarian_foot,610.47,365.0,182.5,182.5,false
1871-01-17,2.1833,bavarian_foot,637.21,387.5,174.0,174.0,false
1871-01-18,2.3450,bavarian_foot,684.41,410.0,159.0,159.0,false
1871-01-19,2.3234,bavarian_foot,678.12,432.5,161.0,161.0,false
1871-01-20,2.2480,bavarian_foot,656.09,455.0,168.0,168.0,false
1871-01-21,2.2695,bavarian_foot,662.39,477.5,166.0,166.0,false
1871-01-22,2.1833,bavarian_foot,637.21,500.0,174.0,174.0,false
1871-01-23,2.0701,bavarian_foot,604.17,522.5,184.5,184.5,false
1871-01-24,2.0647,bavarian_foot,602.60,545.0,185.0,185.0,false
1871-01-25,2.0485,bavarian_foot,597.88,567.5,186.5,186.5,false
1871-01-26,2.0485,bavarian_foot,597.88,590.0,186.5,186.5,false
1871-01-27,1.9838,bavarian_foot,579.00,612.5,192.5,192.5,false
1871-01-28,1.9730,bavarian_foot,575.85,635.0,193.5,193.5,false
1871-01-29,1.9838,bavarian_foot,579.00,657.5,192.5,192.5,false
1871-01-30,2.0000,bavarian_foot,583.72,680.0,191.0,191.0,false
1871-01-31,1.9730,bavarian_foot,575.85,702.5,193.5,193.5,false
