x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1839-12-01,0.9546,bavarian_foot,278.62,27.5,678.5,678.5,false
1839-12-02,1.0601,bavarian_foot,309.40,50.0,668.5,668.5,false
1839-12-03,1.0654,bavarian_foot,310.94,64.5,668.0,668.0,false
1839-12-04,1.1920,bavarian_foot,347.89,90.5,656.0,656.0,false
1839-12-05,,,,,,,true
1839-12-06,1.2711,bavarian_foot,370.98,141.0,648.5,648.5,false
1839-12-07,1.1972,bavarian_foot,349.43,164.0,655.5,655.5,false
1839-12-08,1.1867,bavarian_foot,346.35,186.5,656.5,656.5,false
1839-12-09,1.1920,bavarian_foot,347.89,209.5,656.0,656.0,false
1839-12-10,1.1867,bavarian_foot,346.35,219.0,656.5,656.5,false
1839-12-11,1.1814,bavarian_foot,344.81,253.0,657.0,657.0,false
1839-12-12,1.2816,bavarian_foot,374.06,277.5,647.5,647.5,false
1839-12-13,1.3186,bavarian_foot,384.83,300.5,644.0,644.0,false
1839-12-14,1.3502,bavarian_foot,394.07,312.0,641.0,641.0,false
1839-12-15,1.4399,bavarian_foot,420.24,346.0,632.5,632.5,false
1839-12-16,2.9377,bavarian_foot,857.41,368.5,490.5,490.5,false
1839-12-17,4.7574,bavarian_foot,1388.48,391.5,318.0,318.0,false
1839-12-18,4.4304,bavarian_foot,1293.04,414.0,349.0,349.0,false
1839-12-19,4.1455,bavarian_foot,1209.92,437.0,376.0,376.0,false
1839-12-20,4.0928,bavarian_foot,1194.52,459.5,381.0,381.0,false
1839-12-21,4.0770,bavarian_foot,1189.90,482.5,382.5,382.5,false
1839-12-22,4.1455,bavarian_foot,1209.92,505.0,376.0,376.0,false
1839-12-23,4.0559,bavarian_foot,1183.75,528.0,384.5,384.5,false
1839-12-24,4.1192,bavarian_foot,1202.22,550.5,378.5,378.5,false
1839-12-25,4.2352,bavarian_foot,1236.08,573.5,367.5,367.5,false
1839-12-26,4.3091,bavarian_foot,1257.64,596.0,360.5,360.5,false
1839-12-27,4.6150,bavarian_foot,1346.92,619.0,331.5,331.5,false
1839-12-28,6.9884,bavarian_foot,2039.62,641.5,106.5,106.5,false
1839-12-29,7.3839,bavarian_foot,2155.07,664.5,69.0,69.0,false
1839-12-30,7.0780,bavarian_foot,2065.79,687.0,98.0,98.0,false
1839-12-31,6.4609,bavarian_foot,1885.68,704.0,156.5,156.5,false
