x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1839-08-01,1.2448,bavarian_foot,363.29,27.5,252.0,252.0,false
1839-08-02,1.2659,bavarian_foot,369.45,35.5,250.0,250.0,false
1839-08-03,1.1867,bavarian_foot,346.36,72.5,257.5,257.5,false
1839-08-04,1.0813,bavarian_foot,315.57,95.5,267.5,267.5,false
1839-08-05,1.0707,bavarian_foot,312.49,118.0,268.5,268.5,false
1839-08-06,0.9916,bavarian_foot,289.40,140.5,276.0,276.0,false
1839-08-07,0.9652,bavarian_foot,281.71,163.5,278.5,278.5,false
1839-08-08,0.9441,bavarian_foot,275.55,186.0,280.5,280.5,false
1839-08-09,0.8386,bavarian_foot,244.76,208.5,290.5,290.5,false
1839-08-10,0.7490,bavarian_foot,218.60,231.0,299.0,299.0,false
1839-08-11,0.8386,bavarian_foot,244.76,254.0,290.5,290.5,false
1839-08-12,0.9494,bavarian_foot,277.09,276.5,280.0,280.0,false
1839-08-13,1.0180,bavarian_foot,297.10,299.0,273.5,273.5,false
1839-08-14,1.1709,bavarian_foot,341.74,322.0,259.0,259.0,false
1839-08-15,1.2817,bavarian_foot,374.07,344.5,248.5,248.5,false
1839-08-16,1.3239,bavarian_foot,386.38,367.0,244.5,244.5,false
1839-08-17,1.3819,bavarian_foot,403.32,389.5,239.0,239.0,false
1839-08-18,1.4083,bavarian_foot,411.01,412.5,236.5,236.5,false
1839-08-19,1.5032,bavarian_foot,438.72,435.0,227.5,227.5,false
1839-08-20,1.5876,bavarian_foot,463.35,457.5,219.5,219.5,false
1839-08-21,1.7564,bavarian_foot,512.61,480.5,203.5,203.5,false
1839-08-22,1.9779,bavarian_foot,577.26,503.0,182.5,182.5,false
1839-08-23,2.1414,bavarian_foot,624.98,525.5,167.0,167.0,false
1839-08-24,2.1836,bavarian_foot,637.29,548.0,163.0,163.0,false
1839-08-25,2.0412,bavarian_foot,595.73,571.0,176.5,176.5,false
1839-08-26,1.6350,bavarian_foot,477.20,593.5,215.0,215.0,false
1839-08-27,1.5243,bavarian_foot,444.88,616.0,225.5,225.5,false
1839-08-28,1.4821,bavarian_foot,432.56,639.0,229.5,229.5,false
1839-08-29,1.7827,bavarian_foot,520.30,661.5,201.0,201.0,false
1839-08-30,2.1045,bavarian_foot,614.20,684.0,170.5,170.5,false
1839-08-31,2.2258,bavarian_foot,649.61,696.5,159.0,159.0,false
