x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1848-11-01,4.8982,bavarian_foot,1429.60,27.5,222.0,222.0,false
1848-11-02,4.8928,bavarian_foot,1428.02,50.5,222.5,222.5,false
1848-11-03,4.8387,bavarian_foot,1412.22,73.5,227.5,227.5,false
1848-11-04,5.0119,bavarian_foot,1462.76,96.5,211.5,211.5,false
1848-11-05,5.2013,bavarian_foot,1518.04,110.0,194.0,194.0,false
1848-11-06,4.8982,bavarian_foot,1429.60,142.0,222.0,222.0,false
1848-11-07,4.8982,bavarian_foot,1429.60,165.0,222.0,222.0,false
1848-11-08,4.8982,bavarian_foot,1429.60,171.0,222.0,222.0,false
1848-11-09,4.9091,bavarian_foot,1432.75,211.0,221.0,221.0,false
1848-11-10,4.9145,bavarian_foot,1434.33,233.5,220.5,220.5,false
1848-11-11,4.9091,bavarian_foot,1432.75,256.5,221.0,221.0,false
1848-11-12,4.8982,bavarian_foot,1429.60,267.0,222.0,222.0,false
1848-11-13,5.0335,bavarian_foot,1469.08,302.5,209.5,209.5,false
1848-11-14,4.9524,bavarian_foot,1445.39,325.5,217.0,217.0,false
1848-11-15,4.8982,bavarian_foot,1429.60,348.0,222.0,222.0,false
1848-11-16,4.8928,bavarian_foot,1428.02,369.0,222.5,222.5,false
1848-11-17,4.9037,bavarian_foot,1431.17,394.0,221.5,221.5,false
1848-11-18,4.8928,bavarian_foot,1428.02,413.5,222.5,222.5,false
1848-11-19,4.9037,bavarian_foot,1431.17,440.0,221.5,221.5,false
1848-11-20,4.9037,bavarian_foot,1431.17,462.5,221.5,221.5,false
1848-11-21,5.0537,bavarian_foot,1474.97,485.5,207.6,207.6,false
1848-11-22,5.3801,bavarian_foot,1570.22,508.5,177.5,177.5,false
1848-11-23,5.3381,bavarian_foot,1557.97,531.5,181.4,181.4,false
1848-11-24,5.2391,bavarian_foot,1529.09,554.5,190.5,190.5,false
1848-11-25,5.0389,bavarian_foot,1470.66,577.0,209.0,209.0,false
1848-11-26,4.8982,bavarian_foot,1429.60,600.0,222.0,222.0,false
1848-11-27,4.7792,bavarian_foot,1394.85,623.0,233.0,233.0,false
1848-11-28,4.6601,bavarian_foot,1360.11,632.0,244.0,244.0,false
1848-11-29,4.9469,bavarian_foot,1443.81,669.0,217.5,217.5,false
1848-11-30,5.0011,bavarian_foot,1459.60,680.5,212.5,212.5,false
