x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1839-11-01,0.4694,bavarian_foot,137.01,27.5,157.5,157.5,false
1839-11-02,0.4853,bavarian_foot,141.63,50.0,156.0,156.0,false
1839-11-03,0.3956,bavarian_foot,115.46,73.0,164.5,164.5,false
1839-11-04,0.4009,bavarian_foot,117.00,95.5,164.0,164.0,false
1839-11-05,0.3798,bavarian_foot,110.84,118.5,166.0,166.0,false
1839-11-06,0.3798,bavarian_foot,110.84,141.0,166.0,166.0,false
1839-11-07,0.3903,bavarian_foot,113.92,164.0,165.0,165.0,false
1839-11-08,0.4114,bavarian_foot,120.08,186.5,163.0,163.0,false
1839-11-09,0.4061,bavarian_foot,118.54,209.5,163.5,163.5,false
1839-11-10,0.4589,bavarian_foot,133.93,232.0,158.5,158.5,false
1839-11-11,0.4800,bavarian_foot,140.09,255.0,156.5,156.5,false
1839-11-12,0.4800,bavarian_foot,140.09,277.5,156.5,156.5,false
1839-11-13,0.4747,bavarian_foot,138.55,300.5,157.0,157.0,false
1839-11-14,0.5169,bavarian_foot,150.86,323.0,153.0,153.0,false
1839-11-15,0.5802,bavarian_foot,169.34,345.5,147.0,147.0,false
1839-11-16,0.5907,bavarian_foot,172.41,368.5,146.0,146.0,false
1839-11-17,0.5855,bavarian_foot,170.87,391.0,146.5,146.5,false
1839-11-18,0.6171,bavarian_foot,180.11,414.0,143.5,143.5,false
1839-11-19,0.6699,bavarian_foot,195.50,436.5,138.5,138.5,false
1839-11-20,0.6699,bavarian_foot,195.50,459.5,138.5,138.5,false
1839-11-21,0.6646,bavarian_foot,193.96,482.0,139.0,139.0,false
1839-11-22,0.6751,bavarian_foot,197.04,505.0,138.0,138.0,false
1839-11-23,0.6857,bavarian_foot,200.12,527.5,137.0,137.0,false
1839-11-24,0.6751,bavarian_foot,197.04,550.5,138.0,138.0,false
1839-11-25,0.6857,bavarian_foot,200.12,573.0,137.0,137.0,false
1839-11-26,0.8123,bavarian_foot,237.07,596.0,125.0,125.0,false
1839-11-27,0.7701,bavarian_foot,224.75,618.5,129.0,129.0,false
1839-11-28,0.7648,bavarian_foot,223.21,641.5,129.5,129.5,false
1839-11-29,0.8334,bavarian_foot,243.22,664.0,123.0,123.0,false
1839-11-30,0.7701,bavarian_foot,224.75,686.5,129.0,129.0,false
