x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1848-04-01,6.3485,bavarian_foot,1852.86,27.5,267.5,267.5,false
1848-04-02,6.3972,bavarian_foot,1867.07,43.0,263.0,263.0,false
1848-04-03,6.4188,bavarian_foot,1873.39,60.5,261.0,261.0,false
1848-04-04,6.5812,bavarian_foot,1920.77,96.5,246.0,246.0,false
1848-04-05,7.9556,bavarian_foot,2321.92,119.0,119.0,119.0,false
1848-04-06,7.9448,bavarian_foot,2318.76,142.0,120.0,120.0,false
1848-04-07,7.4632,bavarian_foot,2178.20,165.0,164.5,164.5,false
1848-04-08,7.4957,bavarian_foot,2187.68,188.0,161.5,161.5,false
1848-04-09,7.5877,bavarian_foot,2214.52,211.0,153.0,153.0,false
1848-04-10,7.0032,bavarian_foot,2043.96,233.5,207.0,207.0,false
1848-04-11,6.6407,bavarian_foot,1938.14,256.5,240.5,240.5,false
1848-04-12,6.3539,bavarian_foot,1854.44,279.5,267.0,267.0,false
1848-04-13,6.1915,bavarian_foot,1807.06,293.5,282.0,282.0,false
1848-04-14,,,,,,,true
1848-04-15,,,,,,,true
1848-04-16,6.6244,bavarian_foot,1933.40,371.0,242.0,242.0,false
1848-04-17,6.6028,bavarian_foot,1927.09,394.0,244.0,244.0,false
1848-04-18,6.5216,bavarian_foot,1903.40,417.0,251.5,251.5,false
1848-04-19,6.5054,bavarian_foot,1898.66,430.5,253.0,253.0,false
1848-04-20,6.3268,bavarian_foot,1846.54,462.5,269.5,269.5,false
1848-04-21,6.2457,bavarian_foot,1822.85,485.5,277.0,277.0,false
1848-04-22,6.2781,bavarian_foot,1832.33,508.5,274.0,274.0,false
1848-04-23,6.2781,bavarian_foot,1832.33,520.0,274.0,274.0,false
1848-04-24,6.0400,bavarian_foot,1762.84,554.5,296.0,296.0,false
1848-04-25,6.0238,bavarian_foot,1758.10,577.0,297.5,297.5,false
1848-04-26,6.0184,bavarian_foot,1756.52,600.0,298.0,298.0,false
1848-04-27,6.3052,bavarian_foot,1840.22,623.0,271.5,271.5,false
1848-04-28,6.5379,bavarian_foot,1908.14,646.0,250.0,250.0,false
1848-04-29,6.5270,bavarian_foot,1904.98,669.0,251.0,251.0,false
1848-04-30,6.4242,bavarian_foot,1874.97,685.0,260.5,260.5,false
