x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1839-01-01,0.7490,bavarian_foot,218.59,27.5,408.5,408.5,false
1839-01-02,0.6962,bavarian_foot,203.19,50.5,413.5,413.5,false
1839-01-03,0.7859,bavarian_foot,229.36,73.5,405.0,405.0,false
1839-01-04,0.9125,bavarian_foot,266.31,96.5,393.0,393.0,false
1839-01-05,0.9019,bavarian_foot,263.23,113.5,394.0,394.0,false
1839-01-06,1.0812,bavarian_foot,315.57,142.5,377.0,377.0,false
1839-01-07,1.4610,bavarian_foot,426.40,165.5,341.0,341.0,false
1839-01-08,2.2468,bavarian_foot,655.76,188.0,266.5,266.5,false
1839-01-09,2.2205,bavarian_foot,648.06,211.0,269.0,269.0,false
1839-01-10,1.9620,bavarian_foot,572.64,234.0,293.5,293.5,false
1839-01-11,1.6139,bavarian_foot,471.04,257.0,326.5,326.5,false
1839-01-12,1.5717,bavarian_foot,458.72,280.0,330.5,330.5,false
1839-01-13,1.8038,bavarian_foot,526.46,303.0,308.5,308.5,false
1839-01-14,2.1414,bavarian_foot,624.97,326.0,276.5,276.5,false
1839-01-15,2.7057,bavarian_foot,789.68,349.0,223.0,223.0,false
1839-01-16,3.3228,bavarian_foot,969.78,371.5,164.5,164.5,false
1839-01-17,3.2595,bavarian_foot,951.31,394.5,170.5,170.5,false
1839-01-18,3.6551,bavarian_foot,1066.76,417.5,133.0,133.0,false
1839-01-19,3.3386,bavarian_foot,974.40,440.5,163.0,163.0,false
1839-01-20,3.0327,bavarian_foot,885.12,463.5,192.0,192.0,false
1839-01-21,2.8481,bavarian_foot,831.24,486.5,209.5,209.5,false
1839-01-22,2.6793,bavarian_foot,781.98,509.5,225.5,225.5,false
1839-01-23,2.5105,bavarian_foot,732.73,532.5,241.5,241.5,false
1839-01-24,2.3892,bavarian_foot,697.32,555.0,253.0,253.0,false
1839-01-25,2.2785,bavarian_foot,665.00,578.0,263.5,263.5,false
1839-01-26,2.1624,bavarian_foot,631.13,601.0,274.5,274.5,false
1839-01-27,2.1150,bavarian_foot,617.28,624.0,279.0,279.0,false
1839-01-28,1.9198,bavarian_foot,560.32,647.0,297.5,297.5,false
1839-01-29,1.7194,bavarian_foot,501.83,670.0,316.5,316.5,false
1839-01-30,1.6719,bavarian_foot,487.97,693.0,321.0,321.0,false
1839-01-31,1.5770,bavarian_foot,460.26,715.5,330.0,330.0,false
