x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1844-08-01,3.5526,bavarian_foot,1036.86,27.0,433.5,433.5,false
1844-08-02,3.5631,bavarian_foot,1039.94,49.5,432.5,432.5,false
1844-08-03,3.4105,bavarian_foot,995.39,72.0,447.0,447.0,false
1844-08-04,3.3316,bavarian_foot,972.35,94.5,454.5,454.5,false
1844-08-05,3.1947,bavarian_foot,932.41,117.0,467.5,467.5,false
1844-08-06,2.9737,bavarian_foot,867.89,139.5,488.5,488.5,false
1844-08-07,2.7105,bavarian_foot,791.09,162.0,513.5,513.5,false
1844-08-08,2.6684,bavarian_foot,778.80,184.5,517.5,517.5,false
1844-08-09,3.0158,bavarian_foot,880.18,207.0,484.5,484.5,false
1844-08-10,3.4789,bavarian_foot,1015.36,229.5,440.5,440.5,false
1844-08-11,3.7263,bavarian_foot,1087.56,251.5,417.0,417.0,false
1844-08-12,3.5210,bavarian_foot,1027.65,274.0,436.5,436.5,false
1844-08-13,3.5789,bavarian_foot,1044.54,296.5,431.0,431.0,false
1844-08-14,4.5789,bavarian_foot,1336.40,319.0,336.0,336.0,false
1844-08-15,4.7579,bavarian_foot,1388.63,341.5,319.0,319.0,false
1844-08-16,4.7421,bavarian_foot,1384.02,364.0,320.5,320.5,false
1844-08-17,4.8631,bavarian_foot,1419.35,386.5,309.0,309.0,false
1844-08-18,5.8368,bavarian_foot,1703.53,409.0,216.5,216.5,false
1844-08-19,6.2210,bavarian_foot,1815.67,431.5,180.0,180.0,false
1844-08-20,6.5789,bavarian_foot,1920.12,454.0,146.0,146.0,false
1844-08-21,6.0210,bavarian_foot,1757.30,476.0,199.0,199.0,false
1844-08-22,5.3789,bavarian_foot,1569.89,498.5,260.0,260.0,false
1844-08-23,4.8105,bavarian_foot,1403.99,521.0,314.0,314.0,false
1844-08-24,4.3895,bavarian_foot,1281.10,543.5,354.0,354.0,false
1844-08-25,3.8789,bavarian_foot,1132.10,566.0,402.5,402.5,false
1844-08-26,3.7158,bavarian_foot,1084.48,588.5,418.0,418.0,false
1844-08-27,3.8895,bavarian_foot,1135.17,611.0,401.5,401.5,false
1844-08-28,4.4895,bavarian_foot,1310.29,633.5,344.5,344.5,false
1844-08-29,4.2895,bavarian_foot,1251.92,656.0,363.5,363.5,false
1844-08-30,3.8474,bavarian_foot,1122.89,678.5,405.5,405.5,false
1844-08-31,3.4737,bavarian_foot,1013.82,700.5,441.0,441.0,false
