x_key,value_native,native_unit,value_mm,pixel_x_page,pixel_y_page,pixel_y_corrected,flagged
1872-05-01,1.7368,mm,1.74,27.0,519.5,519.5,false
1872-05-02,1.8526,mm,1.85,49.0,508.5,508.5,false
1872-05-03,1.8842,mm,1.88,71.5,505.5,505.5,false
1872-05-04,1.9211,mm,1.92,93.5,502.0,502.0,false
1872-05-05,1.8263,mm,1.83,116.0,511.0,511.0,false
1872-05-06,1.8316,mm,1.83,138.0,510.5,510.5,false
1872-05-07,1.7737,mm,1.77,160.5,516.0,516.0,false
1872-05-08,1.7632,mm,1.76,182.5,517.0,517.0,false
1872-05-09,2.1421,mm,2.14,205.0,481.0,481.0,false
1872-05-10,2.7263,mm,2.73,227.0,425.5,425.5,false
1872-05-11,3.4211,mm,3.42,249.0,359.5,359.5,false
1872-05-12,3.5526,mm,3.55,271.5,347.0,347.0,false
1872-05-13,3.8316,mm,3.83,293.5,320.5,320.5,false
1872-05-14,3.9737,mm,3.97,316.0,307.0,307.0,false
1872-05-15,3.7316,mm,3.73,338.0,330.0,330.0,false
1872-05-16,3.4000,mm,3.40,360.5,361.5,361.5,false
1872-05-17,3.1369,mm,3.14,382.5,386.5,386.5,false
1872-05-18,2.8368,mm,2.84,405.0,415.0,415.0,false
1872-05-19,2.5474,mm,2.55,427.0,442.5,442.5,false
1872-05-20,2.3474,mm,2.35,449.5,461.5,461.5,false
1872-05-21,2.2842,mm,2.28,471.5,467.5,467.5,false
1872-05-22,2.2842,mm,2.28,493.5,467.5,467.5,false
1872-05-23,2.2579,mm,2.26,516.0,470.0,470.0,false
1872-05-24,2.2895,mm,2.29,538.0,467.0,467.0,false
1872-05-25,2.5105,mm,2.51,560.5,446.0,446.0,false
1872-05-26,2.8579,mm,2.86,582.5,413.0,413.0,false
1872-05-27,3.4632,mm,3.46,605.0,355.5,355.5,false
1872-05-28,4.6474,mm,4.65,627.0,243.0,243.0,false
1872-05-29,5.7526,mm,5.75,649.5,138.0,138.0,false
1872-05-30,5.6632,mm,5.66,671.5,146.5,146.5,false
1872-05-31,5.7000,mm,5.70,693.5,143.0,143.0,false
